ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX23335292	EZH2	Blood	CD4+ T cells	source_name=CD4 T-cells | cell type=CD4 T-cells | age=17 | passage number=None
SRX2339191	CREBBP	Blood	B cells	source_name=germinal center B cells from human reactive tonsil | tissue=tonsil | cell type=germinal center B cell
SRX23548768	TP53	Cardiovascular	Vascular smooth muscle cells	source_name=vascular smooth muscle cell | cell type=vascular smooth muscle cell | genotype=control
SRX237289	INO80	Blood	CD4+ T cells	source_name=CD4+ T cells activated by IL-2+aCD3+aCD28 | cell type=CD4+ T cells
SRX23900615	RELA	Blood	Macrophages	source_name=peripheral blood | tissue=peripheral blood | condition=iMAC1 | cell type=Monocyte-derived macrophage | donor=A | age=25-40
SRX23900623	HIF1A	Blood	Macrophages	source_name=peripheral blood | tissue=peripheral blood | condition=iMAC1 | cell type=Monocyte-derived macrophage | donor=A | age=25-40
SRX244128	TAL1	Cardiovascular	Primary endothelial cells	source_name=Human primary endothelial colony-forming cells
SRX2464015	EP300	Blood	CD8+ T cells	source_name=Naïve CD8+ T cells at rest | tissue=Peripheral Blood | cell type=Naive CD8+ T cells | cell markers=CD3+CD8+CD4-CD45RO-CD27+
SRX2464016	EP300	Blood	CD8+ T cells	source_name=Memory CD8+ T cells at rest | tissue=Peripheral Blood | cell type=Memory CD8+ T cells | cell markers=CD3+CD8+CD4-CD45RO+
SRX24727517	STAT6	Blood	Monocytes	source_name=blood | tissue=blood | cell type=monocyte
SRX248930	ERG	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells
SRX248931	FLI1	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells
SRX248932	TAL1	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells
SRX248933	LYL1	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells
SRX248934	GATA2	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells
SRX248935	RUNX1	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells
SRX248936	LMO2	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells
SRX2630137	GABPA	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2635806	NR2F2	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2635902	YY1	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2635951	ATF3	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2635955	ZBTB33	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2635979	MAX	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2636083	HNF4A	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2636234	FOXA1	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2636352	JUND	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2636488	RAD21	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX2671836	EP300	Cardiovascular	Endothelial Cells	source_name=F2-ECs | cell type=Endothelial cells (ECs) | passage=P3-4
SRX268450	GRHL2	Lung	Tracheal epithelial cells	source_name=Bronchial Epithelial Cells | cell type=Bronchial Epithelial Cells | donor=C29
SRX268451	GRHL2	Lung	Tracheal epithelial cells	source_name=Bronchial Epithelial Cells | cell type=Bronchial Epithelial Cells | donor=C36
SRX268452	GRHL2	Lung	Tracheal epithelial cells	source_name=Bronchial Epithelial Cells | cell type=Bronchial Epithelial Cells | donor=C44
SRX2770846	CEBPB	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages, untreated, C/EBPB ChIP | disease state=healthy | tissue=peripheral blood | cell type=primary human monocyte-derived macrophages | treatment=none
SRX2770851	MAF	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages, untreated, MAF ChIP | disease state=healthy | tissue=peripheral blood | cell type=primary human monocyte-derived macrophages | treatment=none
SRX2770856	SPI1	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages, untreated, PU.1 ChIP | disease state=healthy | tissue=peripheral blood | cell type=primary human monocyte-derived macrophages | treatment=none
SRX2770859	SMC1A	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages, untreated, SMC1 ChIP | disease state=healthy | tissue=peripheral blood | cell type=primary human monocyte-derived macrophages | treatment=none
SRX2821736	FOSL1	Blood	CD4+ T cells	source_name=blood | tissue=blood | cell type=CD4+ T cells | treatment=resting | fixation=fixed
SRX285599	NOTCH1	Cardiovascular	Aortic valve endothelial cells	source_name=aortic valve endothelial cells | cell type=Primary aortic valve endothelial cells | passage=p8
SRX2941475	PBXIP1	Bone	Chondrocytes	source_name=Cartilage | cell type=Chondrocytes | passages=Primary
SRX3010219	CTCF	Blood	Neutrophils	dev stage=unknown | cell type=neutrophil | sample type=primary cell | donor ID=ENCDO055UKA | age=unknown
SRX3040156	STAG1	Cardiovascular	Coronary artery endothelial cells	source_name=Human Coronary Artery Endothelial Cells (HCAEC) | cell type=Primary cells | experiment=ChIP-SEQ | catalogue number=Lonza CC-2585 | passages=less than 10
SRX3040157	STAG2	Cardiovascular	Coronary artery endothelial cells	source_name=Human Coronary Artery Endothelial Cells (HCAEC) | cell type=Primary cells | experiment=ChIP-SEQ | catalogue number=Lonza CC-2585 | passages=less than 10
SRX3040158	SMC1A	Cardiovascular	Coronary artery endothelial cells	source_name=Human Coronary Artery Endothelial Cells (HCAEC) | cell type=Primary cells | experiment=ChIP-SEQ | catalogue number=Lonza CC-2585 | passages=less than 10
SRX3083284	BACH2	Blood	B cells	source_name=B cells | cell type=Activated B cells | passages=Primary Cells
SRX3089967	NCOA4	Blood	Erythroblasts	source_name=erythroblasts | cell type=erythroblasts
SRX3195440	MLLT3	Blood	CD34+ cells	source_name=FLAG MLL-AF9 ChIPseq | cell type=human CD34+ | genotype=control untreated
SRX323565	ASCL1	Epidermis	Dermal fibroblast	source_name=human dermal fibroblasts | cell type=human dermal fibroblasts | strain=C57BL/6
SRX323567	ASCL1	Epidermis	Keratinocytes	source_name=human epidermal keratinocytes | cell type=human epidermal keratinocytes | strain=C57BL/6
SRX3244991	SPI1	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes
SRX3244992	CEBPB	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes
SRX3279752	NFATC2	Blood	CD4+ T cells	source_name=Blood | cell type=CD4 T cells | chip antibodies=NFATc2 (Thermo Fischer scientific; MA1-025; 2510.D6.D2; monoclonal)
SRX3288977	IRF3	Lung	Bronchial tracheal epithelial cells	source_name=Primary Human Bronchial/Tracheal Epithelial Cells (HBTEC) | cell type=Primary Human Bronchial/Tracheal Epithelial Cells (HBTEC) | passage=&lt;10
SRX331853	REST	Blood	CD4+ T cells	source_name=CD4+ T cell | cell type=CD4+ T cell
SRX3321881	EP300	Lung	Lung	tissue=upper lobe of left lung | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3321887	EP300	Digestive tract	Gastroesophageal sphincter	tissue=gastroesophageal sphincter | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3321891	CTCF	Adipocyte	Omental fat pad	tissue=omental fat pad | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3321901	CTCF	Lung	Lung	tissue=upper lobe of left lung | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3321908	CTCF	Others	Spleen	tissue=spleen | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3321913	CTCF	Digestive tract	Esophagus squamous epithelium	tissue=esophagus squamous epithelium | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3321933	CTCF	Epidermis	Suprapubic skin	tissue=suprapubic skin | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3321947	EP300	Digestive tract	Esophagus muscularis mucosa	tissue=esophagus muscularis mucosa | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3321989	CTCF	Adipocyte	Omental fat pad	tissue=omental fat pad | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3321997	CTCF	Adipocyte	Colon, Transverse	tissue=transverse colon | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3321998	EP300	Adipocyte	Subcutaneous adipose tissue	tissue=subcutaneous adipose tissue | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322012	EP300	Gonad	Ovary	tissue=ovary | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322024	CTCF	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322044	CTCF	Adipocyte	Omental fat pad	tissue=omental fat pad | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322054	EP300	Digestive tract	Stomach	tissue=stomach | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322055	CTCF	Digestive tract	Stomach	tissue=stomach | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322060	EP300	Adipocyte	Subcutaneous adipose tissue	tissue=subcutaneous adipose tissue | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322066	EP300	Gonad	Testis	tissue=testis | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322071	CTCF	Others	Spleen	tissue=spleen | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322085	CTCF	Digestive tract	Gastroesophageal sphincter	tissue=gastroesophageal sphincter | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322091	CTCF	Others	Adrenal Glands	tissue=adrenal gland | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322103	CTCF	Prostate	Prostate epithelial cells	cell type=epithelial cell of prostate | sample_type=primary cell | age=unknown | donor ID=ENCDO569WSJ | dev_stage=unknown
SRX3322106	EP300	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322116	CTCF	Epidermis	Leg skin	tissue=lower leg skin | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322140	EP300	Adipocyte	Omental fat pad	tissue=omental fat pad | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322151	EP300	Epidermis	Suprapubic skin	tissue=suprapubic skin | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322177	EP300	Lung	Lung	tissue=upper lobe of left lung | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322192	EP300	Epidermis	Suprapubic skin	tissue=suprapubic skin | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322222	CTCF	Uterus	Vagina	tissue=vagina | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322233	FOXA2	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX3322246	EP300	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322272	CTCF	Digestive tract	Stomach	tissue=stomach | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322276	CTCF	Blood	Peyers Patches	tissue=Peyer's patch | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322281	CTCF	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322290	CTCF	Muscle	Gastrocnemius medialis	tissue=gastrocnemius medialis | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322293	EP300	Adipocyte	Colon, Transverse	tissue=transverse colon | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322306	CTCF	Muscle	Gastrocnemius medialis	tissue=gastrocnemius medialis | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322320	CTCF	Epidermis	Leg skin	tissue=lower leg skin | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322325	CTCF	Digestive tract	Esophagus muscularis mucosa	tissue=esophagus muscularis mucosa | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322334	EP300	Lung	Lung	tissue=upper lobe of left lung | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322337	CTCF	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322349	CTCF	Neural	Tibial Nerve	tissue=tibial nerve | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322380	EP300	Digestive tract	Esophagus muscularis mucosa	tissue=esophagus muscularis mucosa | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322381	CTCF	Digestive tract	Esophagus muscularis mucosa	tissue=esophagus muscularis mucosa | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322404	CTCF	Uterus	Vagina	tissue=vagina | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322426	CTCF	Digestive tract	Gastroesophageal sphincter	tissue=gastroesophageal sphincter | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322431	CTCF	Others	Adrenal Glands	tissue=adrenal gland | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322443	CTCF	Blood	Peyers Patches	tissue=Peyer's patch | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322453	CTCF	Digestive tract	Esophagus squamous epithelium	tissue=esophagus squamous epithelium | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322475	CTCF	Blood	Peyers Patches	tissue=Peyer's patch | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322476	CTCF	Uterus	Uterus	tissue=uterus | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322544	EP300	Adipocyte	Omental fat pad	tissue=omental fat pad | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322553	EP300	Digestive tract	Stomach	tissue=stomach | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322563	CTCF	Neural	Tibial Nerve	tissue=tibial nerve | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322574	CTCF	Others	Spleen	tissue=spleen | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322577	CTCF	Others	Spleen	tissue=spleen | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322581	CTCF	Gonad	Ovary	tissue=ovary | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322587	EP300	Gonad	Ovary	tissue=ovary | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322590	CTCF	Digestive tract	Stomach	tissue=stomach | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322596	CTCF	Cardiovascular	Tibial Arteries	tissue=tibial artery | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322605	EP300	Digestive tract	Gastroesophageal sphincter	tissue=gastroesophageal sphincter | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322609	CTCF	Adipocyte	Colon, Transverse	tissue=transverse colon | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322613	CTCF	Digestive tract	Esophagus muscularis mucosa	tissue=esophagus muscularis mucosa | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322628	EP300	Neural	Tibial Nerve	tissue=tibial nerve | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322641	CTCF	Others	Thyroid Gland	tissue=thyroid gland | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322642	CTCF	Gonad	Ovary	tissue=ovary | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322644	CTCF	Gonad	Testis	tissue=testis | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322649	EP300	Digestive tract	Stomach	tissue=stomach | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322659	EP300	Neural	Tibial Nerve	tissue=tibial nerve | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322668	CTCF	Epidermis	Leg skin	tissue=lower leg skin | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322685	EP300	Digestive tract	Gastroesophageal sphincter	tissue=gastroesophageal sphincter | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322694	EP300	Adipocyte	Colon, Transverse	tissue=transverse colon | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322704	EP300	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322719	CTCF	Liver	Liver	tissue=right lobe of liver | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322725	EP300	Prostate	Prostate gland	tissue=prostate gland | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322745	CTCF	Prostate	Prostate gland	tissue=prostate gland | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322750	CTCF	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322766	EP300	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322772	CTCF	Epidermis	Leg skin	tissue=lower leg skin | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322785	CTCF	Neural	Tibial Nerve	tissue=tibial nerve | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322792	CTCF	Digestive tract	Colon, Sigmoid	tissue=sigmoid colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322802	EP300	Epidermis	Suprapubic skin	tissue=suprapubic skin | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322808	CTCF	Prostate	Prostate gland	tissue=prostate gland | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322847	CTCF	Others	Thyroid Gland	tissue=thyroid gland | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322851	CTCF	Cardiovascular	Aorta	tissue=ascending aorta | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322854	EP300	Lung	Lung	tissue=upper lobe of left lung | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322855	CTCF	Adipocyte	Colon, Transverse	tissue=transverse colon | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322861	CTCF	Lung	Lung	tissue=upper lobe of left lung | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322864	CTCF	Digestive tract	Esophagus squamous epithelium	tissue=esophagus squamous epithelium | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322904	EP300	Adipocyte	Omental fat pad	tissue=omental fat pad | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX3322906	CTCF	Lung	Lung	tissue=upper lobe of left lung | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322907	CTCF	Others	Thyroid Gland	tissue=thyroid gland | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322917	EP300	Uterus	Vagina	tissue=vagina | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322941	CTCF	Epidermis	Suprapubic skin	tissue=suprapubic skin | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322952	EP300	Adipocyte	Subcutaneous adipose tissue	tissue=subcutaneous adipose tissue | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322953	EP300	Adipocyte	Subcutaneous adipose tissue	tissue=subcutaneous adipose tissue | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3322954	EP300	Adipocyte	Colon, Transverse	tissue=transverse colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322962	CTCF	Adipocyte	Subcutaneous adipose tissue	tissue=subcutaneous adipose tissue | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322964	CTCF	Lung	Lung	tissue=upper lobe of left lung | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322975	CTCF	Gonad	Testis	tissue=testis | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322994	CTCF	Adipocyte	Colon, Transverse	tissue=transverse colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322996	CTCF	Others	Adrenal Glands	tissue=adrenal gland | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3322998	EP300	Epidermis	Suprapubic skin	tissue=suprapubic skin | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3322999	CTCF	Digestive tract	Esophagus squamous epithelium	tissue=esophagus squamous epithelium | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3323006	CTCF	Muscle	Gastrocnemius medialis	tissue=gastrocnemius medialis | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3323014	EP300	Digestive tract	Esophagus muscularis mucosa	tissue=esophagus muscularis mucosa | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3323016	CTCF	Digestive tract	Stomach	tissue=stomach | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3323031	REST	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX3323044	EP300	Adipocyte	Omental fat pad	tissue=omental fat pad | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3323045	EP300	Uterus	Vagina	tissue=vagina | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX3323072	EP300	Digestive tract	Esophagus muscularis mucosa	tissue=esophagus muscularis mucosa | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3323073	CTCF	Adipocyte	Subcutaneous adipose tissue	tissue=subcutaneous adipose tissue | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3323076	CTCF	Uterus	Uterus	tissue=uterus | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX3323079	CTCF	Blood	Peyers Patches	tissue=Peyer's patch | sample_type=tissue | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult
SRX3323095	CTCF	Others	Adrenal Glands	tissue=adrenal gland | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult
SRX338978	ERCC6	Others	Fibroblasts	source_name=CSB CHIP | cell type=fibroblast
SRX341010	MYOD1	Muscle	Myoblasts	source_name=human myoblast | tissue=myoblast
SRX3421794	AR	Epidermis	Dermal fibroblast	source_name=human dermal fibroblasts (HDFs) | cell type=dermal fibroblast
SRX3503584	GATA2	Uterus	Endometrial stromal cells	source_name=Endometrial biopsy from healthy women | gender=female | cell type=Primary endometrial stromal cells | passage=3-5
SRX3511909	YAP1	Epidermis	Dermal fibroblast	source_name=HDF | cell type=Dermal fibroblast (LONZA CC-2511) | passage=Passage 9 | treatment=control
SRX3545884	SMARCC1	Blood	Peripheral blood mononuclear cells	source_name=Normal peripheral blood nuclear cells | tissue=Peripheral blood
SRX3584192	AR	Gonad	Epididymis	source_name=Epididymis | cell type=Primary human epididymis cells
SRX3584196	RUNX1	Gonad	Epididymis	source_name=Epididymis | cell type=Primary human epididymis cells
SRX3584200	CEBPB	Gonad	Epididymis	source_name=Epididymis | cell type=Primary human epididymis cells
SRX3586325	NR3C1	Blood	Monocytes	source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood | cell type=Monocytes | donor=Buffycoat 12
SRX3586326	NR3C1	Blood	Monocytes	source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood | cell type=Monocytes | donor=Buffycoat 33
SRX3586327	NR3C1	Blood	Monocytes	source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood | cell type=Monocytes | donor=Buffycoat 12
SRX3586328	NR3C1	Blood	Monocytes	source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood | cell type=Monocytes | donor=Buffycoat 33
SRX3586329	NR3C1	Blood	Macrophages	source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood | cell type=Macrophages | donor=Buffycoat 11
SRX3586331	NR3C1	Blood	Macrophages	source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood | cell type=Macrophages | donor=Buffycoat 45
SRX3703140	MEF2B	Blood	B cells	source_name=germinal center B cells | tissue=tonsil
SRX372174	NR2F2	Uterus	Endometrial stromal cells	source_name=Endometrial stromal cells | cell type=Primary endometrial stromal cells | passage=3~5
SRX3734300	TP53	Epidermis	Foreskin	source_name=Foreskin | treatment=DMSO
SRX381545	CTCF	Blood	Erythroblasts	source_name=human erythroid progenitor (HEP) | cell type=human erythroid progenitor (HEP)
