ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX3321998,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322012,unknown,0,No relevant keywords,native,"Native. donor age=51 years, sample_type=tissue",LLM (Fallback)
SRX3322024,unknown,0,No relevant keywords,native,Native. dev_stage=adult,LLM (Fallback)
SRX3322044,unknown,0,No relevant keywords,native,"Native. age=51 year, donor ID=ENCDO271OUW, dev_stage=adult",LLM (Fallback)
SRX3322054,unknown,0,No relevant keywords,native,Native. age=37 year | dev_stage=adult,LLM (Fallback)
SRX3322055,unknown,0,No relevant keywords,native,Native. age=51 year | dev_stage=adult,LLM (Fallback)
SRX3322060,unknown,0,No relevant keywords,native,Native. donor age=37 year,LLM (Fallback)
SRX3322066,unknown,0,No relevant keywords,native,"Native. age=37 year, dev_stage=adult",LLM (Fallback)
SRX3322071,unknown,0,No relevant keywords,native,Native. Metadata=tissue=spleen | sample_type=tissue | age=37 year | dev_stage=adult,LLM (Fallback)
SRX3322085,unknown,0,No relevant keywords,native,Native. age=37 year | dev_stage=adult,LLM (Fallback)
SRX3322091,unknown,0,No relevant keywords,native,Native. Cell_type_class=Others | Cell_type=Adrenal Glands | Metadata=tissue=adrenal gland | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult,LLM (Fallback)
SRX3322103,unknown,0,No relevant keywords,native,Native. sample_type=primary cell,LLM (Fallback)
SRX3322106,unknown,0,No relevant keywords,native,"Native. tissue=sigmoid colon, age=51 year, dev_stage=adult",LLM (Fallback)
SRX3322116,unknown,0,No relevant keywords,native,"Native. age=54 year, dev_stage=adult",LLM (Fallback)
SRX3322140,unknown,0,No relevant keywords,native,Native. tissue=omental fat pad,LLM (Fallback)
SRX3322151,unknown,0,No relevant keywords,native,Native. tissue=suprapubic skin | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult,LLM (Fallback)
SRX3322177,unknown,0,No relevant keywords,native,Native. sample_type=tissue | age=54 year | dev_stage=adult,LLM (Fallback)
SRX3322184,unknown,0,No relevant keywords,non-native,Non-Native. dev stage=child,LLM (Fallback)
SRX3322192,unknown,0,No relevant keywords,native,Native. age=51 year,LLM (Fallback)
SRX3322222,unknown,0,No relevant keywords,native,Native. tissue=vagina | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult,LLM (Fallback)
SRX3322233,unknown,0,No relevant keywords,native,Native. health state=healthy,LLM (Fallback)
SRX3322246,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322272,unknown,0,No relevant keywords,native,Native. age=37 year | dev_stage=adult,LLM (Fallback)
SRX3322276,unknown,0,No relevant keywords,native,Native. tissue=Peyer's patch | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult,LLM (Fallback)
SRX3322281,unknown,0,No relevant keywords,native,Native. donor age=53 year,LLM (Fallback)
SRX3322290,unknown,0,No relevant keywords,native,Native. Cell_type_class=Muscle | Cell_type=Gastrocnemius medialis | sample_type=tissue | age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322293,unknown,0,No relevant keywords,native,"Native. cell_type_class=Adipocyte | Cell_type=Colon, Transverse | tissue=transverse colon | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult",LLM (Fallback)
SRX3322306,unknown,0,No relevant keywords,native,Native. donor ID=ENCDO271OUW | dev_stage=adult,LLM (Fallback)
SRX3322320,unknown,0,No relevant keywords,native,"Native. dev_stage=adult, age=53 year",LLM (Fallback)
SRX3322325,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322334,unknown,0,No relevant keywords,native,Native. sample_type=tissue | dev_stage=adult | Cell_type=Lung | age=53 year,LLM (Fallback)
SRX3322337,unknown,0,No relevant keywords,native,"Native. Cell_type_class=Digestive tract | Cell_type=Colon, Sigmoid | Metadata=tissue=sigmoid colon | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult",LLM (Fallback)
SRX3322349,unknown,0,No relevant keywords,native,"Native. Cell_type=Tibial Nerve, age=37 year, dev_stage=adult",LLM (Fallback)
SRX3322380,unknown,0,No relevant keywords,native,Native. tissue=esophagus muscularis mucosa | age=37 year | dev_stage=adult,LLM (Fallback)
SRX3322381,unknown,0,No relevant keywords,native,Native. sample_type=tissue | age=51 year | dev_stage=adult,LLM (Fallback)
SRX3322404,unknown,0,No relevant keywords,native,Native. tissue=vagina | age=51 year | dev_stage=adult,LLM (Fallback)
SRX3322426,unknown,0,No relevant keywords,native,Native. tissue=gastroesophageal sphincter | sample_type=tissue | age=54 year | dev_stage=adult,LLM (Fallback)
SRX3322431,unknown,0,No relevant keywords,native,Native. sample_type=tissue | age=54 year | dev_stage=adult,LLM (Fallback)
SRX3322443,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | Cell_type=Peyers Patches | Metadata=tissue=Peyer's patch | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult,LLM (Fallback)
SRX3322453,unknown,0,No relevant keywords,native,Native. all metadata provided indicates normal physiological conditions,LLM (Fallback)
SRX3322475,unknown,0,No relevant keywords,native,"Native. tissue=Peyer's patch, sample_type=tissue, age=51 year, dev_stage=adult",LLM (Fallback)
SRX3322476,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322544,unknown,0,No relevant keywords,native,Native. age=53 year,LLM (Fallback)
SRX3322553,unknown,0,No relevant keywords,native,Native. age=54 year | dev_stage=adult,LLM (Fallback)
SRX3322563,unknown,0,No relevant keywords,native,Native. tissue=tibial nerve | age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322574,unknown,0,No relevant keywords,native,"Native. sample_type=tissue, age=53 year, dev_stage=adult",LLM (Fallback)
SRX3322577,unknown,0,No relevant keywords,native,Native. tissue=spleen | sample_type=tissue | age=51 year | dev_stage=adult,LLM (Fallback)
SRX3322581,unknown,0,No relevant keywords,native,Native. sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult,LLM (Fallback)
SRX3322587,unknown,0,No relevant keywords,native,Native. dev_stage=adult,LLM (Fallback)
SRX3322590,unknown,0,No relevant keywords,native,Native. age=54 year | dev_stage=adult,LLM (Fallback)
SRX3322596,unknown,0,No relevant keywords,native,Native. tissue=tibial artery | sample_type=tissue | age=37 year,LLM (Fallback)
SRX3322605,unknown,0,No relevant keywords,native,Native. donor ID=ENCDO845WKR | dev_stage=adult | age=37 year | tissue=gastroesophageal sphincter | sample_type=tissue,LLM (Fallback)
SRX3322609,unknown,0,No relevant keywords,native,Native. donor ID=ENCDO271OUW | age=51 year,LLM (Fallback)
SRX3322613,unknown,0,No relevant keywords,native,Native. age=37 year,LLM (Fallback)
SRX3322628,unknown,0,No relevant keywords,native,Native. sample_type=tissue | age=51 year | dev_stage=adult,LLM (Fallback)
SRX3322641,unknown,0,No relevant keywords,native,Native. age=54 year | dev_stage=adult | sample_type=tissue,LLM (Fallback)
SRX3322642,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322644,unknown,0,No relevant keywords,native,Native. sample_type=tissue | age=37 year | dev_stage=adult,LLM (Fallback)
SRX3322649,unknown,0,No relevant keywords,native,Native. tissue=stomach | sample_type=tissue | age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322659,unknown,0,No relevant keywords,native,"Native. tissue=tibial nerve, sample_type=tissue, age=37 year, dev_stage=adult",LLM (Fallback)
SRX3322668,unknown,0,No relevant keywords,native,Native. Cell_type_class=Epidermis | Cell_type=Leg skin | Metadata=tissue=lower leg skin | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult,LLM (Fallback)
SRX3322685,unknown,0,No relevant keywords,native,"Native. tissue=gastroesophageal sphincter, sample_type=tissue, age=54 year, dev_stage=adult",LLM (Fallback)
SRX3322694,unknown,0,No relevant keywords,native,"Native. age=51 year, dev_stage=adult",LLM (Fallback)
SRX3322704,unknown,0,No relevant keywords,native,Native. age=37 year,LLM (Fallback)
SRX3322719,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult | tissue=right lobe of liver,LLM (Fallback)
SRX3322725,unknown,0,No relevant keywords,native,Native. ID=SRX3322725 | Cell_type_class=Prostate | Cell_type=Prostate gland | Metadata=tissue=prostate gland | sample_type=tissue | age=37 year | donor ID=ENCDO845WKR | dev_stage=adult,LLM (Fallback)
SRX3322745,unknown,0,No relevant keywords,native,"Native. age=37 year, dev_stage=adult",LLM (Fallback)
SRX3322750,unknown,0,No relevant keywords,native,Native. age=37 year | dev_stage=adult | sample_type=tissue,LLM (Fallback)
SRX3322766,unknown,0,No relevant keywords,native,Native. tissue=sigmoid colon | age=54 year | dev_stage=adult,LLM (Fallback)
SRX3322772,unknown,0,No relevant keywords,native,Native. age=51 year | dev_stage=adult,LLM (Fallback)
SRX3322785,unknown,0,No relevant keywords,native,Native. Cell_type_class=Neural | Cell_type=Tibial Nerve | Metadata=tissue=tibial nerve | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult,LLM (Fallback)
SRX3322792,unknown,0,No relevant keywords,native,Native. donor age=53 year,LLM (Fallback)
SRX3322802,unknown,0,No relevant keywords,native,Native. sample_type=tissue | dev_stage=adult,LLM (Fallback)
SRX3322808,unknown,0,No relevant keywords,native,Native. tissue=prostate gland | age=54 year | donor ID=ENCDO451RUA | dev_stage=adult,LLM (Fallback)
SRX3322847,unknown,0,No relevant keywords,native,"Native. sample_type=tissue, age=51 year, dev_stage=adult",LLM (Fallback)
SRX3322851,unknown,0,No relevant keywords,native,"Native. age=51 year, dev_stage=adult",LLM (Fallback)
SRX3322854,unknown,0,No relevant keywords,native,Native. age=37 year | dev_stage=adult,LLM (Fallback)
SRX3322855,unknown,0,No relevant keywords,native,Native. Cell_type_class=Adipocyte | age=54 year | dev_stage=adult,LLM (Fallback)
SRX3322861,unknown,0,No relevant keywords,native,"Native. sample_type=tissue, age=54 year, dev_stage=adult",LLM (Fallback)
SRX3322864,unknown,0,No relevant keywords,native,"Native. donor ID=ENCDO845WKR, dev_stage=adult",LLM (Fallback)
SRX3322904,unknown,0,No relevant keywords,native,Native. age=37 year | dev_stage=adult,LLM (Fallback)
SRX3322906,unknown,0,No relevant keywords,native,Native. sample_type=tissue | age=51 year | dev_stage=adult,LLM (Fallback)
SRX3322907,unknown,0,No relevant keywords,native,Native. ID=SRX3322907 | Cell_type_class=Others | Cell_type=Thyroid Gland | Metadata=tissue=thyroid gland | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult,LLM (Fallback)
SRX3322917,unknown,0,No relevant keywords,native,Native. tissue=vagina | age=51 year | dev_stage=adult,LLM (Fallback)
SRX3322941,unknown,0,No relevant keywords,native,"Native. tissue=suprapubic skin, sample_type=tissue, age=51 year, dev_stage=adult",LLM (Fallback)
SRX3322952,unknown,0,No relevant keywords,native,"Native. donor ID=ENCDO451RUA, age=54 year, dev_stage=adult",LLM (Fallback)
SRX3322953,unknown,0,No relevant keywords,native,"Native. dev_stage=adult, age=51 year",LLM (Fallback)
SRX3322954,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322962,unknown,0,No relevant keywords,native,Native. ID=SRX3322962 | Cell_type_class=Adipocyte | Cell_type=Subcutaneous adipose tissue | Metadata=tissue=subcutaneous adipose tissue | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult,LLM (Fallback)
SRX3322964,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult,LLM (Fallback)
SRX3322975,unknown,0,No relevant keywords,native,"Native. age=54 year, donor ID=ENCDO451RUA, dev_stage=adult",LLM (Fallback)
SRX3322994,unknown,0,No relevant keywords,native,"Native. ID=SRX3322994 | Cell_type_class=Adipocyte | Cell_type=Colon, Transverse | Metadata=tissue=transverse colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult",LLM (Fallback)
SRX3322996,unknown,0,No relevant keywords,native,Native. all metadata,LLM (Fallback)
SRX3322998,unknown,0,No relevant keywords,native,Native. donor ID=ENCDO451RUA,LLM (Fallback)
SRX3322999,unknown,0,No relevant keywords,native,Native. all the provided metadata,LLM (Fallback)
SRX3323006,unknown,0,No relevant keywords,native,Native. age=54 year | dev_stage=adult,LLM (Fallback)
SRX3323014,unknown,0,No relevant keywords,native,Native. age=54 year | dev_stage=adult | sample_type=tissue,LLM (Fallback)
SRX3323016,unknown,0,No relevant keywords,native,Native. sample_type=tissue | dev_stage=adult,LLM (Fallback)
SRX3323031,unknown,0,No relevant keywords,native,Native. health state=healthy with non-obstructive CAD (coronary artery disease),LLM (Fallback)
SRX3323044,unknown,0,No relevant keywords,native,Native. tissue=omental fat pad | age=51 year | dev_stage=adult,LLM (Fallback)
SRX3323045,unknown,0,No relevant keywords,native,Native. age=53 year | dev_stage=adult,LLM (Fallback)
SRX3323072,unknown,0,No relevant keywords,native,Native. age=51 year,LLM (Fallback)
SRX3323073,unknown,0,No relevant keywords,native,Native. adult | 51 year | tissue=subcutaneous adipose tissue | sample_type=tissue,LLM (Fallback)
SRX3323076,unknown,0,No relevant keywords,native,"Native. tissue=uterus, sample_type=tissue, age=51 year, dev_stage=adult",LLM (Fallback)
SRX3323079,unknown,0,No relevant keywords,native,Native. age=54 year | dev_stage=adult,LLM (Fallback)
SRX3323081,unknown,0,No relevant keywords,non-native,Non-Native. dev stage=child,LLM (Fallback)
SRX3323095,unknown,0,No relevant keywords,native,Native. age=37 year | dev_stage=adult,LLM (Fallback)
SRX3345973,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3367137,unknown,0,No relevant keywords,non-native,"Non-Native. cell type=foreskin, NHM1",LLM (Fallback)
SRX3367138,unknown,0,No relevant keywords,non-native,"Non-Native. cell type=foreskin, NHM1",LLM (Fallback)
SRX338978,unknown,0,No relevant keywords,native,Native. Cell_type_class=Others | Cell_type=Fibroblasts | cell type=fibroblast,LLM (Fallback)
SRX338979,unknown,0,No relevant keywords,non-native,Non-Native. source_name=CSB∆N1 CHIP,LLM (Fallback)
SRX3408800,unknown,0,No relevant keywords,non-native,Non-Native. tissue=Cord Blood,LLM (Fallback)
SRX341010,unknown,0,No relevant keywords,native,Native. Cell_type_class=Muscle | Cell_type=Myoblasts | Metadata=source_name=human myoblast | tissue=myoblast,LLM (Fallback)
SRX341011,unknown,0,No relevant keywords,non-native,Non-Native. cell_type=Myotube,LLM (Fallback)
SRX3421794,unknown,0,No relevant keywords,native,Native. Cell_type_class=Epidermis | Cell_type=Dermal fibroblast | Metadata=source_name=human dermal fibroblasts (HDFs) | cell type=dermal fibroblast,LLM (Fallback)
SRX3445722,unknown,0,No relevant keywords,non-native,Non-Native. EBV-transformed B cells,LLM (Fallback)
SRX3460916,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3460917,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3460918,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3460919,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3460920,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3460921,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3468047,unknown,0,No relevant keywords,non-native,Non-Native. cell line=CRL7250 (fibroblast),LLM (Fallback)
SRX3468052,unknown,0,No relevant keywords,non-native,Non-Native. shRNA=SS18,LLM (Fallback)
SRX3468053,unknown,0,No relevant keywords,non-native,Non-Native. shRNA=SS18-SSX,LLM (Fallback)
SRX346921,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 82.35294117647058). Matches found: 'control' in 'source_name' (weak_native/82.35294117647058); 'control' in 'genotype/variation' (weak_native/100.0)",non-native,Non-Native. Primary human melanocytes infected with a lentivirus,LLM (Native Validation)
SRX346922,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 75.67567567567568). Matches found: 'overexpression' in 'genotype/variation' (strong_non_native/75.67567567567568)",non-native,,Keyword (Non-Native)
SRX3503584,native,75,"Highest weight keyword: 'biopsy' (category: strong_native, score: 100.0). Matches found: 'biopsy' in 'source_name' (strong_native/100.0); 'healthy donor' in 'source_name' (strong_native/75.0)",native,"Native. Metadata=source_name=Endometrial biopsy from healthy women, cell type=Primary endometrial stromal cells",LLM (Native Validation)
SRX3511907,unknown,0,No relevant keywords,non-native,Non-Native. treatment=5 ng TGFb1/mL for 24h,LLM (Fallback)
SRX3511909,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'treatment' (weak_native/100.0)",native,"Native. source_name=HDF, treatment=control",LLM (Native Validation)
SRX352046,unknown,0,No relevant keywords,non-native,Non-Native. treated with=menadione,LLM (Fallback)
SRX3545872,unknown,0,No relevant keywords,non-native,Non-Native. source_name=AML patient 1,LLM (Fallback)
SRX3545876,unknown,0,No relevant keywords,non-native,Non-Native. AML patient,LLM (Fallback)
SRX3545880,unknown,0,No relevant keywords,non-native,Non-Native. AML,LLM (Fallback)
SRX3545884,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'source_name' (weak_native/100.0)",native,Native. source_name=Normal peripheral blood nuclear cells,LLM (Native Validation)
SRX3584192,unknown,0,No relevant keywords,native,Native. cell type=Primary human epididymis cells,LLM (Fallback)
SRX3584196,unknown,0,No relevant keywords,native,Native. cell type=Primary human epididymis cells,LLM (Fallback)
SRX3584200,unknown,0,No relevant keywords,native,Native. cell type=Primary human epididymis cells,LLM (Fallback)
SRX3585704,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'cell type' (strong_non_native/100.0); 'donor' in 'donor' (weak_native/100.0); 'wt' in 'genotype' (weak_native/100.0)",non-native,,Keyword (Non-Native)
SRX3586325,unknown,0,No relevant keywords,native,Native. source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood,LLM (Fallback)
SRX3586326,unknown,0,No relevant keywords,native,Native. source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood,LLM (Fallback)
SRX3586327,unknown,0,No relevant keywords,native,Native. source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood | donor=Buffycoat 12,LLM (Fallback)
SRX3586328,unknown,0,No relevant keywords,native,Native. tissue=Adult Human Peripheral Blood | donor=Buffycoat 33,LLM (Fallback)
SRX3586329,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | Cell_type=Macrophages | Metadata=source_name=Adult Human Peripheral Blood | tissue=Adult Human Peripheral Blood | cell type=Macrophages | donor=Buffycoat 11,LLM (Fallback)
SRX3586331,unknown,0,No relevant keywords,native,Native. tissue=Adult Human Peripheral Blood | donor=Buffycoat 45,LLM (Fallback)
SRX3586365,unknown,0,No relevant keywords,non-native,Non-Native. disease state=Human BCP-ALL,LLM (Fallback)
SRX3642946,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 75.0). Matches found: 'overexpression' in 'source_name' (strong_non_native/75.0); 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX3655130,unknown,0,No relevant keywords,non-native,Non-Native. cell type=CD56+CD3- NK cells,LLM (Fallback)
SRX3666488,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 86.95652173913044). Matches found: 'stimulated' in 'source_name' (strong_non_native/86.95652173913044); 'stimulated' in 'cell type' (strong_non_native/86.95652173913044)",non-native,,Keyword (Non-Native)
SRX3666494,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 86.95652173913044). Matches found: 'stimulated' in 'source_name' (strong_non_native/86.95652173913044); 'stimulated' in 'cell type' (strong_non_native/86.95652173913044)",non-native,,Keyword (Non-Native)
SRX3666500,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 86.95652173913044). Matches found: 'stimulated' in 'source_name' (strong_non_native/86.95652173913044); 'stimulated' in 'cell type' (strong_non_native/86.95652173913044)",non-native,,Keyword (Non-Native)
SRX3666506,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 86.95652173913044). Matches found: 'stimulated' in 'source_name' (strong_non_native/86.95652173913044); 'stimulated' in 'cell type' (strong_non_native/86.95652173913044)",non-native,,Keyword (Non-Native)
SRX3679898,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=shKMT2D,LLM (Fallback)
SRX3679900,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=shSC,LLM (Fallback)
SRX3679902,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=shKMT2D,LLM (Fallback)
SRX3679904,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=shSC,LLM (Fallback)
SRX3679906,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=shSC,LLM (Fallback)
SRX3703140,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | Cell_type=B cells | Metadata=source_name=germinal center B cells,LLM (Fallback)
SRX372174,unknown,0,No relevant keywords,native,Native. Cell_type=Endometrial stromal cells | cell type=Primary endometrial stromal cells,LLM (Fallback)
SRX3734300,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'treatment' (weak_native/100.0)",native,Native. treatment=DMSO,LLM (Native Validation)
SRX3734301,unknown,0,No relevant keywords,non-native,Non-Native. treatment=Nutlin3A (5 uM),LLM (Fallback)
SRX3768713,unknown,0,No relevant keywords,non-native,Non-Native. source_name=human FL CD34+CD38-/lowCD90+,LLM (Fallback)
SRX3768720,unknown,0,No relevant keywords,non-native,Non-Native. source_name=human FL,LLM (Fallback)
SRX3768736,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'genotype/variation' (weak_native/100.0)",non-native,Non-Native. 4w cultured HSPC,LLM (Native Validation)
SRX3768737,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 84.84848484848484). Matches found: 'overexpression' in 'genotype/variation' (strong_non_native/84.84848484848484)",non-native,,Keyword (Non-Native)
SRX381543,unknown,0,No relevant keywords,non-native,Non-Native. source_name=human erythroid progenitor (HEP),LLM (Fallback)
SRX381545,unknown,0,No relevant keywords,native,Native. Cell_type=Erythroblasts | source_name=human erythroid progenitor (HEP) | cell type=human erythroid progenitor (HEP),LLM (Fallback)
SRX382353,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 100.0). Matches found: 'immortalized' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3847778,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 85.71428571428572). Matches found: 'treatment' in 'treatment' (strong_non_native/85.71428571428572)",non-native,,Keyword (Non-Native)
SRX3847781,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 81.81818181818181). Matches found: 'treatment' in 'treatment' (strong_non_native/81.81818181818181)",non-native,,Keyword (Non-Native)
SRX386202,unknown,0,No relevant keywords,native,Native. source_name=Human primary adult proerythroblasts,LLM (Fallback)
SRX386203,unknown,0,No relevant keywords,native,Native. Cell_type=CD34+ | Metadata=source_name=Human primary adult proerythroblasts (ProEs) | cell type=CD34+ HSPC-derived proerythroblasts | tissue=bone marrow | developmental stage=adult,LLM (Fallback)
SRX386204,unknown,0,No relevant keywords,native,Native. cell type=CD34+ HSPC-derived proerythroblasts,LLM (Fallback)
SRX386478,unknown,0,No relevant keywords,native,"Native. Cell_type=Keratinocytes, cell type=primary human epidermal keratinocytes",LLM (Fallback)
SRX386479,unknown,0,No relevant keywords,native,Native. cell type=primary human epidermal keratinocytes,LLM (Fallback)
SRX391683,unknown,0,No relevant keywords,non-native,"Non-Native. source_name=TB40-E HCMV strain infected CD34+ cells, disease state=5 days of HCMV infection",LLM (Fallback)
SRX3934090,unknown,0,No relevant keywords,native,Native. ID=SRX3934090 | Cell_type_class=Blood | Cell_type=Monocytes | Metadata=source_name=circulating monocytes | cell type=circulating monocytes,LLM (Fallback)
SRX3934091,unknown,0,No relevant keywords,non-native,Non-Native. in vitro differentiated,LLM (Fallback)
SRX3934092,unknown,0,No relevant keywords,native,Native. Cell_type=Monocytes | Metadata=source_name=circulating monocytes | cell type=circulating monocytes,LLM (Fallback)
SRX3934093,unknown,0,No relevant keywords,non-native,Non-Native. differentiated macrophages,LLM (Fallback)
SRX3934095,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 100.0). Matches found: 'shRNA' in 'infection' (strong_non_native/100.0); 'kd' in 'infection' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX3934096,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 100.0). Matches found: 'shRNA' in 'infection' (strong_non_native/100.0); 'kd' in 'infection' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX393516,unknown,0,No relevant keywords,native,Native. Cell_type=Primary endothelial cells,LLM (Fallback)
SRX393518,unknown,0,No relevant keywords,non-native,Non-Native. treatment=100 ng/ml final TSA,LLM (Fallback)
SRX3942992,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 76.19047619047619). Matches found: 'stimulated' in 'source_name' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX3946904,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946906,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946908,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946910,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946912,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946914,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946916,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946918,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946920,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX3946922,unknown,0,No relevant keywords,non-native,Non-Native. cell line=BM-hMSC-TERT4,LLM (Fallback)
SRX396251,unknown,0,No relevant keywords,non-native,Non-Native. condition=Growing,LLM (Fallback)
SRX396252,unknown,0,No relevant keywords,non-native,Non-Native. condition=RIS,LLM (Fallback)
SRX396254,unknown,0,No relevant keywords,non-native,Non-Native. factor=p53 | condition=pAPO,LLM (Fallback)
