ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX24545862	S100A9	Blood	Monocytes	source_name=human primary monocytes (&gt; 90% puritiy) | cell type=human primary monocytes (&gt; 90% puritiy) | treatment=transfection with control plasmid (pcDNA)
SRX24545864	S100A9	Blood	Monocytes	source_name=human primary monocytes (&gt; 90% puritiy) | cell type=human primary monocytes (&gt; 90% puritiy) | treatment=transfection with Heat4-encoding plasmid + IL-10 treatment
SRX2464017	EP300	Blood	CD8+ T cells	source_name=Naïve CD8+ T cells, triggered through CD3/CD28 signaling for 4 hr | tissue=Peripheral Blood | cell type=Naive CD8+ T cells | cell markers=CD3+CD8+CD4-CD45RO-CD27+
SRX2464018	EP300	Blood	CD8+ T cells	source_name=Memory CD8+ T cells, triggered through CD3/CD28 signaling for 4 hr | tissue=Peripheral Blood | cell type=Memory CD8+ T cells | cell markers=CD3+CD8+CD4-CD45RO+
SRX2481499	GATA1	Blood	Erythroid Precursor Cells	source_name=Erythroid precursor cells | tissue=peripheral blood | cell type=CD34+ HSPC derived erythroid precursors | culture days=6 days expansion followed by 6 days differentiation
SRX2481500	TAL1	Blood	Erythroid Precursor Cells	source_name=Erythroid precursor cells | tissue=peripheral blood | cell type=CD34+ HSPC derived erythroid precursors | culture days=6 days expansion followed by 6 days differentiation
SRX25037647	ZMYND8	Neural	Neural progenitor cells	source_name=NPC | cell line=NPC | cell type=neuronal progenitor cell differentated from pluripotent stem cells | genotype=wt | treatment=No treatment
SRX25152562	NELFA	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=MED12-KO | condition=Stim | donor=D5
SRX25152566	NELFA	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Stim | donor=D5
SRX25152567	MED12	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Stim | donor=D5
SRX25152570	NELFA	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Stim | donor=D4
SRX25152571	MED12	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Stim | donor=D4
SRX25152572	CXXC1	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Stim | donor=D4
SRX25152576	CXXC1	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Stim | donor=D5
SRX25152580	NELFA	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=MED12-KO | condition=Rest | donor=D5
SRX25152584	NELFA	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Rest | donor=D5
SRX25152585	MED12	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Rest | donor=D5
SRX25152586	CXXC1	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Rest | donor=D5
SRX25152590	NELFA	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=MED12-KO | condition=Stim | donor=D4
SRX25152592	NELFA	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=MED12-KO | condition=Rest | donor=D4
SRX25152596	NELFA	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Rest | donor=D4
SRX25152597	MED12	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Rest | donor=D4
SRX25152598	CXXC1	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=AAVS1-KO | condition=Rest | donor=D4
SRX25152599	MED12	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=MED12-KO | condition=Rest | donor=D4
SRX25152600	MED12	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=MED12-KO | condition=Stim | donor=D4
SRX25152601	MED12	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=MED12-KO | condition=Rest | donor=D5
SRX25152602	MED12	Blood	CD4+ T cells	source_name=Blood | tissue=Blood | cell type=CD4+ Teff | genotype=MED12-KO | condition=Stim | donor=D5
SRX25331425	MYCN	Neural	Brain	source_name=Brain | tissue=Brain | cell line=ICR_CXJ_046 | genotype=DHG-G34
SRX25399424	REST	Epidermis	Foreskin	source_name=neonatal foreskin | tissue=neonatal foreskin | cell type=NHEM | disease stage=normal
SRX25399429	CTCF	Epidermis	Foreskin	source_name=neonatal foreskin | tissue=neonatal foreskin | cell type=NHEM | disease stage=normal
SRX25399443	ARID2	Epidermis	Foreskin	source_name=neonatal foreskin | tissue=neonatal foreskin | cell type=NHEM | disease stage=normal
SRX25399444	SS18	Epidermis	Foreskin	source_name=neonatal foreskin | tissue=neonatal foreskin | cell type=NHEM | disease stage=normal
SRX25501804	LMNA	Epidermis	Dermal fibroblast	source_name=skin | tissue=skin | cell line=HDF-2 | cell type=Human dermal fibroblasts | treatment=With AR silencing
SRX25501807	LMNA	Epidermis	Dermal fibroblast	source_name=skin | tissue=skin | cell line=HDF-1 | cell type=Human dermal fibroblasts | treatment=With AR silencing
SRX25501815	LMNA	Epidermis	Dermal fibroblast	source_name=skin | tissue=skin | cell line=HDF-2 | cell type=Human dermal fibroblasts | treatment=With AR silencing
SRX25605816	DNA-RNA hybrid	Epidermis	Foreskin	source_name=Foreskin | tissue=Foreskin | cell line=HFKs | cell type=Keratinocytes | treatment=None
SRX2630286	NR2F2	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2630318	JUND	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2630358	RAD21	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2630360	ATF3	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2630462	TAF1	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2635821	ZBTB33	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2635825	GABPA	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2635877	FOXA1	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2636008	HNF4A	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2636092	CTCF	Neural	Bipolar spindle neurons	age=53 year | donor ID=ENCDO336AAA | dev stage=adult | sample type=in vitro differentiated cells | cell type=bipolar spindle neuron
SRX2636404	SMARCA4	Neural	Bipolar spindle neurons	age=53 year | donor ID=ENCDO336AAA | dev stage=adult | sample type=in vitro differentiated cells | cell type=bipolar spindle neuron
SRX2636587	YY1	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2636601	MAX	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX2661479	STAT3	Blood	Th17 Cells	source_name=Th17_STAT3 | tissue=healthy neonates | tissue=Umbilical cord blood | cell type=primary human CD4+ T cells
SRX2671792	EP300	Cardiovascular	Cardiac progenitor cells	source_name=F1-CPCs | cell type=Cardiac progenitor cells (CPCs) | passage=P3-4
SRX2671799	EP300	Cardiovascular	Endothelial Cells	source_name=F1-ECs | cell type=Endothelial cells (ECs) | passage=P3-4
SRX2671813	EP300	Others	Fibroblasts	source_name=F1-FBs | cell type=Fibroblast cells (FBs) | passage=P3-4
SRX2671829	EP300	Cardiovascular	Cardiac progenitor cells	source_name=F2-CPCs | cell type=Cardiac progenitor cells (CPCs) | passage=P3-4
SRX2671850	EP300	Others	Fibroblasts	source_name=F2-FBs | cell type=Fibroblast cells (FBs) | passage=P3-4
SRX2731772	CTCF	Neural	Neuroblastoma	source_name=Neuroblastoma | cell line=SHEP-21N | input=SHEP21_0HR_INPUT | treatment=None | growth protocol=10% Tet-Free FBS, RPMI
SRX2731778	CTCF	Neural	Neuroblastoma	source_name=Neuroblastoma | cell line=SHEP-21N | input=SHEP21_24HR_INPUT | treatment=0.2 ug/mL DOX for 24HR | growth protocol=10% Tet-Free FBS, RPMI
SRX2731783	MYCN	Neural	Neuroblastoma	source_name=Neuroblastoma | cell line=SHEP with tetracycline inducible MYCN | input=SHEP_INPUT | treatment=0.2ug/ml doxycycline | growth protocol=10% Tet-Free FBS, RPMI
SRX2765967	HMGB2	Lung	Lung fibroblasts	source_name=fetal lung fibroblast cells | cell type=fetal lung fibroblast cells | donor=single donor | genotype=WT | treatment=proliferating
SRX2765968	HMGB2	Lung	Lung fibroblasts	source_name=fetal lung fibroblast cells | cell type=fetal lung fibroblast cells | donor=single donor | genotype=WT | treatment=senescent
SRX2770844	CEBPB	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages, IFN-γ, C/EBPB ChIP | disease state=healthy | tissue=peripheral blood | cell type=primary human monocyte-derived macrophages | treatment=IFN-gamma
SRX2770850	MAF	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages, IFN-γ, MAF ChIP | disease state=healthy | tissue=peripheral blood | cell type=primary human monocyte-derived macrophages | treatment=IFN-gamma
SRX2770854	SPI1	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages, IFN-γ, PU.1 ChIP | disease state=healthy | tissue=peripheral blood | cell type=primary human monocyte-derived macrophages | treatment=IFN-gamma
SRX2770858	SMC1A	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages, IFN-γ, SMC1 ChIP | disease state=healthy | tissue=peripheral blood | cell type=primary human monocyte-derived macrophages | treatment=IFN-gamma
SRX2791697	LMNA	Epidermis	Dermal fibroblast	source_name=Skin fibroblasts with endogenous LMNA p.R482W mutation, lamin A/C ChIP | cell type=skin fibroblast | passages=Cells in passages 5-8 | differentiation stage=Cultured in proliferative state
SRX2791698	LMNB1	Epidermis	Dermal fibroblast	source_name=Skin fibroblasts with endogenous LMNA p.R482W mutation, lamin B1 ChIP | cell type=skin fibroblast | passages=Cells in passages 5-8 | differentiation stage=Cultured in proliferative state
SRX2791699	LMNA	Epidermis	Dermal fibroblast	source_name=Skin fibroblasts with endogenous LMNA p.R482W mutation, lamin A/C ChIP | cell type=skin fibroblast | passages=Cells in passages 5-8 | differentiation stage=Cultured in proliferative state
SRX2791700	LMNB1	Epidermis	Dermal fibroblast	source_name=Skin fibroblasts with endogenous LMNA p.R482W mutation, lamin B1 ChIP | cell type=skin fibroblast | passages=Cells in passages 5-8 | differentiation stage=Cultured in proliferative state
SRX2821738	FOSL1	Blood	CD4+ T cells	source_name=blood | tissue=blood | cell type=CD4+ T cells | treatment=stimulated | fixation=fixed
SRX286018	SPI1	Blood	Macrophages	source_name=peripheral blood | cell type=monocyte derived macrophages | initial differentiation=GM-CSF | activation stimuli=IFNg, 72h
SRX286019	SPI1	Blood	Macrophages	source_name=peripheral blood | cell type=monocyte derived macrophages | initial differentiation=GM-CSF | activation stimuli=IL4, 72h
SRX2966968	POU5F1	Gonad	Testis	source_name=Fetal testis | cell type=2nd trimester human fetal testis
SRX2966972	PAX5	Gonad	Testis	source_name=Fetal testis | cell type=2nd trimester human fetal testis
SRX2966973	PRDM1	Gonad	Testis	source_name=Fetal testis | cell type=2nd trimester human fetal testis
SRX2990553	GLI1	Bone	Chondrosarcoma	source_name=chondrosarcoma | tissue=chondrosarcoma | culture=primary cells | treatment=Shh ligand | duration=48 hours
SRX2990554	GLI2	Bone	Chondrosarcoma	source_name=chondrosarcoma | tissue=chondrosarcoma | culture=primary cells | treatment=Shh ligand | duration=48 hours
SRX2993407	HIF1A	Kidney	Renal tubular cells	source_name=Renal tubular cells | cell type=renal tubular cells | passages=4
SRX2993408	ARNT	Kidney	Renal tubular cells	source_name=Renal tubular cells | cell type=renal tubular cells | passages=4
SRX3010015	CTCF	Liver	Hepatocytes	age=5 day | donor ID=ENCDO222AAA | dev stage=embryonic | sample type=in vitro differentiated cells | cell type=hepatocyte | health state=healthy
SRX3010190	CTCF	Neural	Bipolar spindle neurons	age=53 year | donor ID=ENCDO336AAA | dev stage=adult | sample type=in vitro differentiated cells | cell type=bipolar spindle neuron
SRX3010194	EZH2	Neural	Bipolar spindle neurons	age=53 year | donor ID=ENCDO336AAA | dev stage=adult | sample type=in vitro differentiated cells | cell type=bipolar spindle neuron
SRX3010297	EZH2	Liver	Hepatocytes	age=5 day | donor ID=ENCDO222AAA | dev stage=embryonic | sample type=in vitro differentiated cells | cell type=hepatocyte | health state=healthy
SRX3056625	CTCF	Blood	Erythroblasts	source_name=Fetal erythroblasts_CTCF_ChIP | tissue=Fetal liver | cell type=CD34+ derived erythroblasts | differentiation stage=Day 14
SRX3056626	CTCF	Blood	Erythroblasts	source_name=Fetal erythroblasts_CTCF_ChIP | tissue=Fetal liver | cell type=CD34+ derived erythroblasts | differentiation stage=Day 11
SRX3056628	CTCF	Blood	Erythroblasts	source_name=Adult erythroblasts_CTCF_ChIP | tissue=Adult peripheral blood | cell type=CD34+ derived erythroblasts | differentiation stage=Day 11
SRX3083285	BACH2	Blood	B cells	source_name=B cells | cell type=Activated B cells | passages=Primary Cells | transfection=siBACH2
SRX3100755	RBPJ	Epidermis	Keratinocytes	source_name=HKC
SRX3240987	MED1	Others	Mesenchymal stem cells	source_name=hMSC-TERT4_MED1_D0 | cell line=hMSC-TERT4 | differentiation stage=D0
SRX3240989	MED1	Others	Mesenchymal stem cells	source_name=hMSC-TERT4_MED1_4h | cell line=hMSC-TERT4 | differentiation stage=4h
SRX3240991	MED1	Others	Mesenchymal stem cells	source_name=hMSC-TERT4_MED1_D1 | cell line=hMSC-TERT4 | differentiation stage=D1
SRX3240993	MED1	Others	Mesenchymal stem cells	source_name=hMSC-TERT4_MED1_D3 | cell line=hMSC-TERT4 | differentiation stage=D3
SRX3240995	MED1	Others	Mesenchymal stem cells	source_name=hMSC-TERT4_MED1_D7 | cell line=hMSC-TERT4 | differentiation stage=D7
SRX3240997	MED1	Others	Mesenchymal stem cells	source_name=hMSC-TERT4_MED1_D14 | cell line=hMSC-TERT4 | differentiation stage=D14
SRX3279750	IRF4	Blood	CD4+ T cells	source_name=Blood | cell type=CD4 T cells | chip antibodies=IRF4 (Santa Cruz Biotechnology; sc-6059X; M-17; polyclonal)
SRX3279751	NFATC1	Blood	CD4+ T cells	source_name=Blood | cell type=CD4 T cells | chip antibodies=NFATc1 (Santa Cruz Biotechnology; sc-7294X; 7A6; monoclonal)
SRX3321879	FOXA2	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX3322184	HNF4G	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX3323081	REST	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX3345973	INTS13	Blood	Monocytes	source_name=in vitro differentiated monocytes (from fetal liver CD34+ cells) | cell type=in vitro differentiated monocytes (cord blood CD34+ derived)
SRX3367137	BRD2	Epidermis	Foreskin	source_name=Foreskin | cell type=foreskin, NHM1 | passage=8
SRX3367138	BRD4	Epidermis	Foreskin	source_name=Foreskin | cell type=foreskin, NHM1 | passage=8
SRX338979	ERCC6	Others	Fibroblasts	source_name=CSB∆N1 CHIP | cell type=fibroblast
SRX3408800	CTCF	Blood	CD34 Hematopoietic stem cells	source_name=Human CD34+ HSPCs | tissue=Cord Blood | cell type=CD34+ hematopoietic stem cells (HSPCs) | input=CD34_CTCF_INPUT
SRX341011	MYOD1	Muscle	Myotube	source_name=human myotube | tissue=myotube
SRX3445722	ZNF341	Blood	B cells	source_name=ZNF341_ChIPSeq, EBV-transformed B cells | cell type=EBV-transformed B cells
SRX3460916	IKZF3	Blood	Pre-B cells	source_name=pre-B cell line | chip antibody catalog/vendor=ab139408, Abcam
SRX3460917	IKZF1	Blood	Pre-B cells	source_name=pre-B cell line | chip antibody catalog/vendor=ab26083, Abcam
SRX3460918	MTA2	Blood	Pre-B cells	source_name=pre-B cell line | chip antibody catalog/vendor=ab8106, Abcam
SRX3460919	CHD4	Blood	Pre-B cells	source_name=pre-B cell line | chip antibody catalog/vendor=ab72418, Abcam
SRX3460920	POU2AF1	Blood	Pre-B cells	source_name=pre-B cell line | chip antibody catalog/vendor=sc-955, Santa Cruz
SRX3460921	POU2F2	Blood	Pre-B cells	source_name=pre-B cell line | chip antibody catalog/vendor=sc233, Santa Cruz
SRX3468047	SS18	Others	Fibroblasts	source_name=CRL7250 (fibroblast) | cell line=CRL7250 (fibroblast) | shRNA=naive
SRX3468052	SUZ12	Others	Fibroblasts	source_name=CRL7250 (fibroblast) | cell line=CRL7250 (fibroblast) | shRNA=SS18
SRX3468053	SUZ12	Others	Fibroblasts	source_name=CRL7250 (fibroblast) | cell line=CRL7250 (fibroblast) | shRNA=SS18-SSX
SRX346921	MITF	Epidermis	Melanocytes	source_name=Primary human melanocytes infected with a lentivirus for RFP (control) | cell type=Primary Melanocyte | genotype/variation=control (lentiviral RFP ) | braf signaling status=OFF
SRX346922	MITF	Epidermis	Melanocytes	source_name=Primary human melanocytes infected with a lentivirus for BRAFV600E | cell type=Primary Melanocyte | genotype/variation=BRAFV600E overexpression | braf signaling status=ON
SRX3511907	YAP1	Epidermis	Dermal fibroblast	source_name=HDF | cell type=Dermal fibroblast (LONZA CC-2511) | passage=Passage 9 | treatment=5 ng TGFb1/mL for 24h
SRX352046	ERCC6	Others	Fibroblasts	source_name=fibroblast_menadione_CSB-ChIP | cell type=fibroblast | treated with=menadione
SRX3545872	SMARCC1	Blood	Bone marrow nuclear cells	source_name=AML patient 1 bone marrow nuclear cells | tissue=Bone marrow
SRX3545876	SMARCC1	Blood	Bone marrow nuclear cells	source_name=AML patient 2 bone marrow nuclear cells | tissue=Bone marrow
SRX3545880	SMARCC1	Blood	Bone marrow nuclear cells	source_name=AML patient 3 bone marrow nuclear cells | tissue=Bone marrow
SRX3585704	HMGB1	Lung	Lung fibroblasts	source_name=fetal lung fibroblast cells | cell type=fetal lung fibroblast cells | donor=single donor | genotype=WT | treatment=proliferating
SRX3586365	RUNX1	Blood	Pre-B lymphoblast cells	source_name=Pre-B lymphoblast cells | cell type=Blast from BCP-ALL patient | tissue=Bone marrow | disease state=Human BCP-ALL
SRX3642946	PRMT1	Epidermis	Keratinocytes	source_name=human keratinoctyes expressing HA-PRMT1 | cell type=primary human neonatal keratinocytes
SRX3655130	PBX1	Blood	Natural Killer T-Cells	source_name=Decidua NK cells | tissue=decidua tissue | cell type=CD56+CD3- NK cells
SRX3666488	TP53	Blood	T cells	source_name=PHA-stimulated human T-lymphocytes from healthy volunteer # 45 | subject id=45 | cell type=PHA-stimulated human T-lymphocytes
SRX3666494	TP53	Blood	T cells	source_name=PHA-stimulated human T-lymphocytes from healthy volunteer # 90 | subject id=90 | cell type=PHA-stimulated human T-lymphocytes
SRX3666500	TP53	Blood	T cells	source_name=PHA-stimulated human T-lymphocytes from healthy volunteer # 104 | subject id=104 | cell type=PHA-stimulated human T-lymphocytes
SRX3666506	TP53	Blood	T cells	source_name=PHA-stimulated human T-lymphocytes from healthy volunteer # 116 | subject id=116 | cell type=PHA-stimulated human T-lymphocytes
SRX3679898	KMT2D	Epidermis	Keratinocytes	source_name=keratinocytes | tissue=keratinocytes | genotype/variation=shKMT2D
SRX3679900	KMT2D	Epidermis	Keratinocytes	source_name=keratinocytes | tissue=keratinocytes | genotype/variation=shSC
SRX3679902	KMT2D	Epidermis	Keratinocytes	source_name=keratinocytes | tissue=keratinocytes | genotype/variation=shKMT2D
SRX3679904	KMT2D	Epidermis	Keratinocytes	source_name=keratinocytes | tissue=keratinocytes | genotype/variation=shSC
SRX3679906	TP63	Epidermis	Keratinocytes	source_name=keratinocytes | tissue=keratinocytes | genotype/variation=shSC
SRX3734301	TP53	Epidermis	Foreskin	source_name=Foreskin | treatment=Nutlin3A (5 uM)
SRX3768713	MLLT3	Blood	CD34 Hematopoietic stem cells	source_name=human FL CD34+CD38-/lowCD90+ | cell type=FL-HSPC
SRX3768720	MLLT3	Blood	Erythroblasts	source_name=human FL CD34-CD71+CD235a+ | cell type=FL-Erythroblasts
SRX3768736	MLLT3	Blood	CD34 Hematopoietic stem cells	source_name=human FL CD34+CD38-/lowCD90+GFP+ | cell type=4w cultured HSPC | genotype/variation=control
SRX3768737	MLLT3	Blood	CD34 Hematopoietic stem cells	source_name=human FL CD34+CD38-/lowCD90+GFP+ | cell type=4w cultured HSPC | genotype/variation=MLLT3 overexpression
SRX381543	LDB1	Blood	Erythroblasts	source_name=human erythroid progenitor (HEP) | cell type=human erythroid progenitor (HEP)
SRX382353	RNF2	Epidermis	Melanocytes	source_name=Hmel human melanocytes, RNF2 ChIP | cell line=HMEL-BRAFV600E | cell type=immortalized melanocytes
SRX3847778	SMAD2	Cardiovascular	Aortic smooth muscle cells	source_name=SMAD_ChIPSeq | cell type=aortic smooth muscle cells | treatment=PBS treatment
SRX3847781	SMAD2	Cardiovascular	Aortic smooth muscle cells	source_name=SMAD_ChIPSeq | cell type=aortic smooth muscle cells | treatment=TGF beta treatment
SRX391683	TRIM28	Blood	CD34 Hematopoietic stem cells	source_name=TB40-E HCMV strain infected CD34+ cells | cell type=Human hematopoietic stem cells CD34+ freshly purified | disease state=5 days of HCMV infection | sample pool=mixed patients
SRX3934091	INTS13	Blood	Macrophages	source_name=in vitro differentiated macrophages | cell type=monocytes-derived macrophages
SRX3934093	NAB2	Blood	Macrophages	source_name=in vitro differentiated macrophages | cell type=monocytes-derived macrophages
SRX3934095	INTS13	Blood	Monocytes	source_name=in vitro differentiated monocytes (from bone marrow CD34+ cells) | cell type=bone marrow CD34+ derived monocytes (day5) | infection=shRNA against EGR1 (EGR1 KD)
SRX3934096	INTS13	Blood	Monocytes	source_name=in vitro differentiated monocytes (from bone marrow CD34+ cells) | cell type=bone marrow CD34+ derived monocytes (day5) | infection=shRNA against NAB2 (NAB2 KD)
SRX393518	TAL1	Cardiovascular	Primary endothelial cells	source_name=Human primary endothelial colony-forming cells | treatment=100 ng/ml final TSA
SRX3942992	ZNF341	Blood	T cells	source_name=T cells (Patient 4) with T-Cell Receptor stimulation (anti-CD3 + anti-CD28) | patient diagnosis=hyper-IgE syndrome (HIES) | cell type=T cells
SRX3946904	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteoblast diff 7d | cell line=BM-hMSC-TERT4 | differentiation status=osteoblast | timepoint=7d
SRX3946906	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteoblast diff 3d | cell line=BM-hMSC-TERT4 | differentiation status=osteoblast | timepoint=3d
SRX3946908	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteoblast diff 1d | cell line=BM-hMSC-TERT4 | differentiation status=osteoblast | timepoint=1d
SRX3946910	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteoblast diff 4h | cell line=BM-hMSC-TERT4 | differentiation status=osteoblast | timepoint=4h
SRX3946912	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 undifferentiated | cell line=BM-hMSC-TERT4 | differentiation status=undifferentiated | timepoint=n/a
SRX3946914	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteAdlast diff 4h | cell line=BM-hMSC-TERT4 | differentiation status=adipocyte | timepoint=4h
SRX3946916	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteAdlast diff 1d | cell line=BM-hMSC-TERT4 | differentiation status=adipocyte | timepoint=1d
SRX3946918	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteAdlast diff 3d | cell line=BM-hMSC-TERT4 | differentiation status=adipocyte | timepoint=3d
SRX3946920	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteAdlast diff 7d | cell line=BM-hMSC-TERT4 | differentiation status=adipocyte | timepoint=7d
SRX3946922	MED1	Others	Mesenchymal stem cells	source_name=BM-hMSC-TERT4 osteAdlast diff 14d | cell line=BM-hMSC-TERT4 | differentiation status=adipocyte | timepoint=14d
SRX396251	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=Growing
SRX396252	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=RIS
SRX396254	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=pAPO
SRX396255	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=DDR
SRX396259	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=Growing
SRX396260	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=pAPO
SRX396265	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=RIS
SRX396266	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=pAPO
SRX396268	TP53	Others	Fibroblasts	source_name=diploid fibroblast | factor=p53 | condition=DDR
SRX3990567	ASUN	Blood	Monocytes	source_name=in vitro differentiated monocytes (from bone marrow CD34+ cells) | cell type=bone marrow CD34+ derived monocytes (day5) | infection=shRNA against shLUC
SRX4001754	CTCF	Blood	Macrophages	source_name=monocyte derived macrophages (MDM) | cell type=monocyte derived macrophages (MDM) | treatment=mock infected (06h) | treatment time=06h | donor or replicate=3 | electroporated mrna=none | sirna=none
SRX4001755	CTCF	Blood	Macrophages	source_name=monocyte derived macrophages (MDM) | cell type=monocyte derived macrophages (MDM) | treatment=mock infected (06h) | treatment time=06h | donor or replicate=4 | electroporated mrna=none | sirna=none
SRX4001756	CTCF	Blood	Macrophages	source_name=monocyte derived macrophages (MDM) | cell type=monocyte derived macrophages (MDM) | treatment=H5N1 IAV infected (06h) | treatment time=06h | donor or replicate=3 | electroporated mrna=none | sirna=none
SRX4001757	CTCF	Blood	Macrophages	source_name=monocyte derived macrophages (MDM) | cell type=monocyte derived macrophages (MDM) | treatment=H5N1 IAV infected (06h) | treatment time=06h | donor or replicate=4 | electroporated mrna=none | sirna=none
SRX4001758	CTCF	Blood	Macrophages	source_name=monocyte derived macrophages (MDM) | cell type=monocyte derived macrophages (MDM) | treatment=H5N1-dNS1 IAV infected (06h) | treatment time=06h | donor or replicate=3 | electroporated mrna=none | sirna=none
SRX4001759	CTCF	Blood	Macrophages	source_name=monocyte derived macrophages (MDM) | cell type=monocyte derived macrophages (MDM) | treatment=H5N1-dNS1 IAV infected (06h) | treatment time=06h | donor or replicate=4 | electroporated mrna=none | sirna=none
SRX4001760	CTCF	Blood	Macrophages	source_name=monocyte derived macrophages (MDM) | cell type=monocyte derived macrophages (MDM) | treatment=IFNb treated (06h) | treatment time=06h | donor or replicate=3 | electroporated mrna=none | sirna=none
