ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX1989765	Baz1b	Neural	Nucleus Accumbens	source_name=nucleus accumbens | strain=C57BL/6J | treatment=Resilient
SRX1989766	Baz1b	Neural	Nucleus Accumbens	source_name=nucleus accumbens | strain=C57BL/6J | treatment=Resilient
SRX1989768	Baz1b	Neural	Nucleus Accumbens	source_name=nucleus accumbens | strain=C57BL/6J | treatment=Susceptible
SRX1989769	Baz1b	Neural	Nucleus Accumbens	source_name=nucleus accumbens | strain=C57BL/6J | treatment=Susceptible
SRX1998459	Batf	Blood	Th2 Cells	source_name=cultured TH2 cells | cell type=cultured TH2 cells | genotype=WT | stimulation=secondary stimulation
SRX1998460	Batf	Blood	Th2 Cells	source_name=cultured TH2 cells | cell type=cultured TH2 cells | genotype=WT | stimulation=secondary stimulation
SRX1998461	Batf	Blood	Th2 Cells	source_name=cultured TH2 cells | cell type=cultured TH2 cells | genotype=WT | stimulation=secondary stimulation
SRX1998463	Irf4	Blood	Th2 Cells	source_name=cultured TH2 cells | cell type=cultured TH2 cells | genotype=WT | stimulation=secondary stimulation
SRX2000968	Sox2	Neural	Cortex	source_name=Mouse Cortex | age=two-month old | strain=C57BL/6
SRX2000969	Sox2	Neural	Cortex	source_name=Mouse Cortex | age=two-month old | strain=C57BL/6
SRX20178003	Spi1	Neural	Microglia	source_name=FACS-sorted microglia | gender=female | strain=WT
SRX20178005	Spi1	Neural	Microglia	source_name=FACS-sorted microglia | gender=female | strain=IRF8KO
SRX20201037	Hnf4a	Liver	Liver	source_name=Liver | genotype=WT | age=16 to 20 weeks | diet=fed ad libitum (LabDiet, #5001) | strain=mixed 129/Sv plus C57BL/6 background | cell type=Liver
SRX20201038	Hnf4a	Liver	Liver	source_name=Liver | genotype=WT | age=16 to 20 weeks | diet=fed ad libitum (LabDiet, #5001) | strain=mixed 129/Sv plus C57BL/6 background | cell type=Liver
SRX20201040	Hnf4a	Liver	Liver	source_name=Liver | genotype=exon swap a7HMZ (P2-HNF4a only) | age=16 to 20 weeks | diet=fed ad libitum (LabDiet, #5001) | strain=mixed 129/Sv plus C57BL/6 background | cell type=Liver
SRX20201041	Hnf4a	Liver	Liver	source_name=Liver | genotype=exon swap a7HMZ (P2-HNF4a only) | age=16 to 20 weeks | diet=fed ad libitum (LabDiet, #5001) | strain=mixed 129/Sv plus C57BL/6 background | cell type=Liver
SRX20252159	Arntl	Neural	Paraventricular Hypothalamic Nucleus	source_name=hypothalmic/PVN cells | cell type=hypothalmic/PVN cells
SRX2026508	Nkx2-1	Neural	Basal Ganglia	source_name=Basal ganglia | strain=CD-1 | genotype=Wildtype | age=embryonic day 13.5 | tissue=Basal ganglia
SRX2026509	Nkx2-1	Neural	Basal Ganglia	source_name=Basal ganglia | strain=CD-1 | genotype=Wildtype | age=embryonic day 13.5 | tissue=Basal ganglia
SRX2026511	Lhx6	Neural	Basal Ganglia	source_name=Basal ganglia | strain=CD-1 | genotype=Wildtype | age=embryonic day 13.5 | tissue=Basal ganglia
SRX2026512	Lhx6	Neural	Basal Ganglia	source_name=Basal ganglia | strain=CD-1 | genotype=Wildtype | age=embryonic day 13.5 | tissue=Basal ganglia
SRX20340936	Ikzf1	Blood	Pre-B cells	source_name=mouse large pre-B cell (CD19+CD43+BP1+) | cell type=mouse large pre-B cell (CD19+CD43+BP1+) | genotype=Wild-type (IKE5 fl/fl, Cre-)
SRX20340944	Ctcf	Blood	Pre-B cells	source_name=mouse large pre-B cell (CD19+CD43+BP1+) | cell type=mouse large pre-B cell (CD19+CD43+BP1+) | genotype=IkE5 fl/fl, Rosa26-ERT2-Cre
SRX20340946	Ctcf	Blood	Pre-B cells	source_name=mouse large pre-B cell (CD19+CD43+BP1+) | cell type=mouse large pre-B cell (CD19+CD43+BP1+) | genotype=IkE5 fl/fl, Rosa26-ERT2-Cre
SRX20340947	Ctcf	Blood	Pre-B cells	source_name=mouse large pre-B cell (CD19+CD43+BP1+) | cell type=mouse large pre-B cell (CD19+CD43+BP1+) | genotype=IkE5 fl/fl, Rosa26-ERT2-Cre
SRX20355804	Nr2f2	Uterus	Uterus	source_name=uterus | tissue=uterus | pregnancy day=Gestation day 3.5 | strain=C57B6/J
SRX2039595	Hdac3	Liver	Liver	source_name=Mouse liver | strain=C57BL/6 | aav8=GFP | tissue=Liver
SRX2039596	Hdac3	Liver	Liver	source_name=Mouse liver | strain=C57BL/6 | aav8=GFP | tissue=Liver
SRX2039598	Hdac3	Liver	Liver	source_name=Mouse liver | strain=C57BL/6 | aav8=HA-nSREBP1c | tissue=Liver
SRX2039599	Hdac3	Liver	Liver	source_name=Mouse liver | strain=C57BL/6 | aav8=HA-nSREBP1c | tissue=Liver
SRX20509322	Med23	Blood	CH12	source_name=CH12 | cell line=CH12 | cell type=mouse lymphoma B cell | genotype=WT | treatment=none
SRX20509326	Biotin	Blood	CH12	source_name=CH12 | cell line=CH12 | cell type=mouse lymphoma B cell | genotype=Med25-/- | treatment=biot_Med25 overexpression with retinoic acid
SRX20568429	Wt1	Kidney	Podocytes	source_name=isolated mouse podocytes | cell type=isolated mouse podocytes
SRX20568431	Mafb	Kidney	Podocytes	source_name=isolated mouse podocytes | cell type=isolated mouse podocytes
SRX205926	Rpa1	Blood	B cells	source_name=in vitro activated B cells | cell type=in vitro activated B cells | strain=C57BL/6 | genotype=53BP1ko | cell treatment=ATM inhibitor | cell cycle=G1
SRX205928	Rpa1	Blood	B cells	source_name=in vitro activated B cells | cell type=in vitro activated B cells | strain=C57BL/6 | genotype=53BP1ko_ATMko
SRX205930	Rpa1	Blood	B cells	source_name=in vitro activated B cells | cell type=in vitro activated B cells | strain=C57BL/6 | genotype=53BP1ko | cell cycle=G1
SRX205931	Rpa1	Blood	B cells	source_name=in vitro activated B cells | cell type=in vitro activated B cells | strain=C57BL/6 | genotype=53BP1ko | cell cycle=G1
SRX20593359	Ar	Blood	Thymocytes	source_name=Thymocytes | cell type=Thymocytes | treatment=100nM DHT in DMSO for 4hr
SRX205936	Rpa1	Blood	B cells	source_name=in vitro activated B cells | cell type=in vitro activated B cells | strain=C57BL/6 | genotype=53BP1ko
SRX205937	Rpa1	Blood	B cells	source_name=in vitro activated B cells | cell type=in vitro activated B cells | strain=C57BL/6 | genotype=53BP1ko
SRX205940	Rpa1	Blood	B cells	source_name=in vitro activated B cells | cell type=in vitro activated B cells | strain=C57BL/6 | genotype=53BP1ko | cell cycle=SG2M
SRX205961	Rpa1	Blood	Thymocytes	source_name=thymocyte | cell type=thymocyte | strain=C57BL/6 | genotype=53BP1ko_ATMko
SRX205963	Rpa1	Blood	Thymocytes	source_name=thymocyte | cell type=thymocyte | strain=C57BL/6 | genotype=53BP1ko
SRX205965	Rpa1	Blood	Thymocytes	source_name=thymocyte | cell type=thymocyte | strain=C57BL/6 | genotype=WT
SRX205987	Ikzf1	Blood	B cells	source_name=primary pre-B cell | strain=a mix of C57BL/6 and 129 | tissue=Fetal liver | cell type=primary pre-B cell
SRX2060971	Stat3	Blood	Macrophages	source_name=Bone Marrow Derived Macrophages | genotype=IL10-/-RAG2-/- | strain=129S6/SvEvTac | cell type=Bone Marrow Derived Macrophage
SRX2060972	Stat3	Blood	Macrophages	source_name=Bone Marrow Derived Macrophages | genotype=IL10-/-RAG2-/- | strain=129S6/SvEvTac | cell type=Bone Marrow Derived Macrophage
SRX2060973	Stat3	Blood	Macrophages	source_name=Bone Marrow Derived Macrophages | genotype=IL10-/-RAG2-/- | strain=129S6/SvEvTac | cell type=Bone Marrow Derived Macrophage
SRX2060974	Stat3	Blood	Macrophages	source_name=Bone Marrow Derived Macrophages | genotype=IL10-/-RAG2-/- | strain=129S6/SvEvTac | cell type=Bone Marrow Derived Macrophage
SRX206483	Hdac3	Liver	Liver	source_name=Liver tissue | strain=C57BL/6 | tissue=Liver | time=ZT10
SRX2069637	Ptf1a	Pancreas	Pancreas	source_name=pancreas | strain=C57BL/6 | tissue=pancreas
SRX2069638	Ptf1a	Pancreas	Pancreas	source_name=pancreas | strain=C57BL/6 | tissue=pancreas
SRX2069639	Ptf1a	Pancreas	Pancreas	source_name=pancreas | strain=C57BL/6 | tissue=pancreas
SRX20734190	Irf3	Blood	Macrophages	source_name=Bone marrow | strain=C57BL/6 | tissue=Bone marrow | cell line=primary culture | cell type=bone marrow-derived macrophages | treatment=unstimulated
SRX20734193	Irf3	Blood	Macrophages	source_name=Bone marrow | strain=C57BL/6 | tissue=Bone marrow | cell line=primary culture | cell type=bone marrow-derived macrophages | treatment=stimulated 60'
SRX20734195	Irf3	Blood	Macrophages	source_name=Bone marrow | strain=C57BL/6 | tissue=Bone marrow | cell line=primary culture | cell type=bone marrow-derived macrophages | treatment=stimulated 30'
SRX20734198	Rela	Blood	Macrophages	source_name=Bone marrow | strain=C57BL/6 | tissue=Bone marrow | cell line=primary culture | cell type=bone marrow-derived macrophages | treatment=stimulated 15'
SRX20734200	Rela	Blood	Macrophages	source_name=Bone marrow | strain=C57BL/6 | tissue=Bone marrow | cell line=primary culture | cell type=bone marrow-derived macrophages | treatment=unstimulated
SRX20734202	Irf3	Blood	Macrophages	source_name=Bone marrow | strain=C57BL/6 | tissue=Bone marrow | cell line=primary culture | cell type=bone marrow-derived macrophages | treatment=input control
SRX20734208	Rela	Blood	Macrophages	source_name=Bone marrow | strain=C57BL/6 | tissue=Bone marrow | cell line=primary culture | cell type=bone marrow-derived macrophages | treatment=stimulated 60'
SRX20734211	Rela	Blood	Macrophages	source_name=Bone marrow | strain=C57BL/6 | tissue=Bone marrow | cell line=primary culture | cell type=bone marrow-derived macrophages | treatment=input control
SRX20793619	Smc1a	Neural	Cortical neuron	source_name=Mouse Cortical Neurons | cell type=Mouse Cortical Neurons | genotype=WT | treatment=None
SRX20793623	Smc1a	Neural	Cortical neuron	source_name=Mouse Cortical Neurons | cell type=Mouse Cortical Neurons | genotype=WT | treatment=NMDA
SRX20793682	Ctcf	Neural	Cortical neuron	source_name=Mouse Cortical Neurons | cell type=Mouse Cortical Neurons | genotype=WT | treatment=None
SRX20793686	Ctcf	Neural	Cortical neuron	source_name=Mouse Cortical Neurons | cell type=Mouse Cortical Neurons | genotype=WT | treatment=NMDA
SRX20794975	Rbpj	Blood	BEko	source_name=Beko | cell line=Beko | cell type=Progenitor T-cell | treatment=Beko cells were treated for 24 hours with DMSO.
SRX20794985	Rbpj	Blood	BEko	source_name=Beko | cell line=Beko | cell type=Progenitor T-cell | treatment=Beko cells were treated for 24 hours with 10 mg/ml DAPT (GSI).
SRX20794986	Rbpj	Blood	BEko	source_name=Beko | cell line=Beko | cell type=Progenitor T-cell | treatment=Beko cells were treated for 24 hours with 10 mg/ml DAPT (GSI).
SRX20794987	Rbpj	Blood	BEko	source_name=Beko | cell line=Beko | cell type=Progenitor T-cell | treatment=Beko cells were treated for 24 hours with 10 mg/ml DAPT (GSI).
SRX20851842	Klf2	Blood	CD8+ T cells	source_name=Spleen | tissue=Spleen | cell line=ex vivo | cell type=CD8 T cells | genotype=WT | strain=C57BL/6
SRX20851844	Foxp1	Blood	CD8+ T cells	source_name=Spleen | tissue=Spleen | cell line=ex vivo | cell type=CD8 T cells | genotype=WT | strain=C57BL/6
SRX209797	Nfib	Epidermis	Hair follicle stem cells	source_name=HfSCs_NFIB_ChIPSeq | strain=CD-1 | gender=female | age=P52-60 | tissue=Mouse back skin | cell type=Hair follicle stem cells (HfSCs) | sorting markers=integrin α6 and CD34
SRX21026468	Nfe2l2	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026469	Nfe2l2	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026470	Nfe2l2	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026472	Rela	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026473	Rela	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026474	Rela	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026477	Nfe2l2	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026478	Nfe2l2	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026479	Nfe2l2	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026481	Rela	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026482	Rela	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21026483	Rela	Neural	Cerebral Cortex	"source_name=cerebral cortex | tissue=cerebral cortex | cell line=primary cells in culture | cell type=astrocytes | genotype=wildtype | treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (""SLF"") for 1 h, and then stimulated (""inflamm"") or not (""NT"") with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."
SRX21064440	Esr2	Gonad	Ovary	source_name=ovary | strain=CB57BL6 | genotype=Deleted ERBeta | tissue=ovary
SRX21261967	INO80	Cardiovascular	Cardiomyocytes	source_name=Heart | tissue=Heart | group=TAC 4w | cell type=Adult cardiomyocyte | treatment=none
SRX21301485	Rest	Neural	Cortex	source_name=Mouse cortex | tissue=mouse cortex, bulk tissue | age=11 months | disease state=Wildtype
SRX21301487	Rest	Neural	Cortex	source_name=Mouse cortex | tissue=mouse cortex, bulk tissue | age=11 months | disease state=Alzheimer's Disease
SRX21310625	Hoxb13	Cardiovascular	Heart	source_name=Heart | tissue=Heart | treatment=Vehicle
SRX21404933	Hif1a	Blood	CD4+ T cells	source_name=primary cells | cell line=primary cells | cell type=mouse CD4+T cell | genotype=KAT6A-deficient
SRX21404935	Hif1a	Blood	CD4+ T cells	source_name=primary cells | cell line=primary cells | cell type=mouse CD4+T cell | genotype=KAT6A-deficient
SRX21404939	Hif1a	Blood	CD4+ T cells	source_name=primary cells | cell line=primary cells | cell type=mouse CD4+T cell | genotype=Wild type
SRX21404941	Hif1a	Blood	CD4+ T cells	source_name=primary cells | cell line=primary cells | cell type=mouse CD4+T cell | genotype=Wild type
SRX21404945	Myc	Blood	CD4+ T cells	source_name=primary cells | cell line=primary cells | cell type=mouse CD4+T cell | genotype=KAT6A-deficient
SRX21404947	Myc	Blood	CD4+ T cells	source_name=primary cells | cell line=primary cells | cell type=mouse CD4+T cell | genotype=KAT6A-deficient
SRX21404951	Myc	Blood	CD4+ T cells	source_name=primary cells | cell line=primary cells | cell type=mouse CD4+T cell | genotype=Wild type
SRX21404953	Myc	Blood	CD4+ T cells	source_name=primary cells | cell line=primary cells | cell type=mouse CD4+T cell | genotype=Wild type
SRX2141214	Kdm6a	Blood	Hematopoietic Stem Cells	source_name=Lin- BM progenitors (HSPCs) | cell type=C57BL/6 | genotype=UTX WT | strain=C57BL/6
SRX2146746	Hif1a	Epidermis	Melanocytes	source_name=melan-Ink4a-Arf-null | strain=Cdkn2a tm1RDp/tm1RDp mice | cell line=melan-Ink4a-Arf-null | cell type=immortalized melanocyte cell line
SRX21547794	Mef2d	Blood	ILC2	source_name=mLN | tissue=mLN | cell type=ILC2 | treatment=none
SRX21547795	Mef2d	Blood	ILC2	source_name=mLN | tissue=mLN | cell type=ILC2 | treatment=none
SRX21547798	Gata3	Blood	ILC2	source_name=mLN | tissue=mLN | cell type=ILC2 | treatment=none
SRX21618773	Msl2	Blood	Pre-B cells	source_name=preB cells | cell line=preB cells | genotype=Slp65KO | treatment=none
SRX21618777	Yy1	Blood	Pre-B cells	source_name=preB cells | cell line=preB cells | genotype=Slp65KO | treatment=none
SRX2162094	Eed	Cardiovascular	Heart Ventricles	source_name=Heart | tissue=Heart | cell type=isolated adult ventricular cardiomyocytes | strain background=C57BL/6 | genotype/variation=WT | injected with=Not injected
SRX21657268	Taf3	Gonad	Spermatogenic cells	source_name=Unsynchronous spermatogenic cells | strain=C57BL/6J (B6) | developmental stage=RS | cell type=Unsynchronous spermatogenic cells | genotype=Wild type
SRX21657270	Taf3	Gonad	Spermatogenic cells	source_name=Unsynchronous spermatogenic cells | strain=C57BL/6J (B6) | developmental stage=RS | cell type=Unsynchronous spermatogenic cells | genotype=Setd1b KO
SRX217116	Rpa2	Blood	B cells	source_name=Splenic B Cells | cell type=In vitro activated B Cells | strain=129/Sv x C57BL/6 | genotype=wildtype | growth duration=28 hr | treatment protocol=10 mM hydroxyurea for 6 hrs
SRX217118	Brca1	Blood	B cells	source_name=Splenic B Cells | cell type=In vitro activated B Cells | strain=129/Sv x C57BL/6 | genotype=wildtype | growth duration=28 hr | treatment protocol=10 mM hydroxyurea for 6 hrs
SRX217120	Smc5	Blood	B cells	source_name=Splenic B Cells | cell type=In vitro activated B Cells | strain=129/Sv x C57BL/6 | genotype=wildtype | growth duration=28 hr | treatment protocol=10 mM hydroxyurea for 6 hrs
SRX217131	BrdU	Blood	B cells	source_name=Splenic B Cells | cell type=In vitro activated B Cells | strain=129/Sv x C57BL/6 | genotype=wildtype | growth duration=28 hr | treatment protocol=10 mM hydroxyurea for 6 hrs
SRX2172629	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=embryonic day 14.5
SRX2172631	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=embryonic day 17.5
SRX2172633	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=postnatal day 0
SRX2172635	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=postnatal day 3
SRX2172637	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=postnatal day 7
SRX2172639	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=postnatal day 10
SRX2172642	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=postnatal day 14
SRX2172644	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=postnatal day 21
SRX2172645	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=postnatal day 21
SRX2172648	Ctcf	Neural	Retina	source_name=retina | strain=C57BL/6 | age=adult 11 month
SRX21765734	Nr1h3	Liver	Liver	source_name=Liver | tissue=Liver | strain=C57BL/6J | age=8 weeks-old | genotype=floxed | treatment=refeeding 24h
SRX21765735	Nr1h3	Liver	Liver	source_name=Liver | tissue=Liver | strain=C57BL/6J | age=8 weeks-old | genotype=floxed | treatment=refeeding 24h
SRX2187105	Duxbl1	Muscle	C2C12	source_name=cultured mouse myoblasts (C2C12) | genotype/variation=mDUX codon-altered | treatment=DOXYCYCLINE
SRX2194192	Sp9	Others	Olfactory epithelium	source_name=olfactory bulb | strain=CD1 | age=postnatal day 0-2 | tissue=olfactory bulb
SRX22032521	Ep300	Liver	Hepatocytes	source_name=liver hepatocyte | tissue=liver hepatocyte | strain=C57BL/6J 129SV | genotype=Sox9-CreERT2; Rosa-LSL-tdTomato
SRX22032523	Ep300	Liver	Hepatocytes	source_name=liver hepatocyte | tissue=liver hepatocyte | strain=C57BL/6J 129SV | genotype=Sox9-eGFP
SRX22032525	Ep300	Liver	Hepatocytes	source_name=liver hepatocyte | tissue=liver hepatocyte | strain=C57BL/6J 129SV | genotype=WT
SRX2203273	Pax6	Pancreas	MIN6B1	source_name=Min6 cells | tissue=mouse beta cell line Min6 | age=-- | genotype=WT
SRX2203274	Pax6	Pancreas	MIN6B1	source_name=Min6 cells | tissue=mouse beta cell line Min6 | age=-- | genotype=WT
SRX22037069	Rad21	Blood	Erythroid Cells	source_name=Erythroid | cell type=Erythroid | origin cell_line=CD34+ human erythroid | differentiation day=Day 13
SRX22049165	Mecp2	Neural	Forebrain	source_name=Forebrain | tissue=Forebrain | developmental stage=8-11 weeks | genotype=WT | strain=C57BL/6
SRX22049166	Mecp2	Neural	Forebrain	source_name=Forebrain | tissue=Forebrain | developmental stage=8-11 weeks | genotype=WT | strain=C57BL/6
SRX22049168	Mecp2	Neural	Forebrain	source_name=Forebrain | tissue=Forebrain | developmental stage=8-11 weeks | genotype=QKI | strain=C57BL/6
SRX22049169	Mecp2	Neural	Forebrain	source_name=Forebrain | tissue=Forebrain | developmental stage=8-11 weeks | genotype=QKI | strain=C57BL/6
SRX22058389	Hnf1b	Kidney	Renal epithelial cells	source_name=KEC | cell line=KEC | cell type=Kidney epithelial cells | genotype=WT | cell cycle_stage=Asynchronous
SRX22058391	Hnf1b	Kidney	Renal epithelial cells	source_name=KEC | cell line=KEC | cell type=Kidney epithelial cells | genotype=WT | cell cycle_stage=Asynchronous
SRX22058392	Hnf1b	Kidney	Renal epithelial cells	source_name=KEC | cell line=KEC | cell type=Kidney epithelial cells | genotype=WT | cell cycle_stage=Asynchronous
SRX22058395	Hnf1b	Kidney	Renal epithelial cells	source_name=KEC | cell line=KEC | cell type=Kidney epithelial cells | genotype=WT | cell cycle_stage=Mitosis
SRX22058397	Hnf1b	Kidney	Renal epithelial cells	source_name=KEC | cell line=KEC | cell type=Kidney epithelial cells | genotype=WT | cell cycle_stage=Mitosis
SRX22058398	Hnf1b	Kidney	Renal epithelial cells	source_name=KEC | cell line=KEC | cell type=Kidney epithelial cells | genotype=WT | cell cycle_stage=Mitosis
SRX22058404	Top1	Kidney	Renal epithelial cells	source_name=KEC | cell line=KEC | cell type=Kidney epithelial cells | genotype=HNF1B_KO | cell cycle_stage=Mitosis
SRX22079978	Mecp2	Neural	Cortex	source_name=Cortex | tissue=Cortex | strain=C57BL/6J | genotype=P900L_WT | age=8-week
SRX22079980	Mecp2	Neural	Cortex	source_name=Cortex | tissue=Cortex | strain=C57BL/6J | genotype=R878H_WT | age=8-week
SRX22079982	Mecp2	Neural	Cortex	source_name=Cortex | tissue=Cortex | strain=C57BL/6J | genotype=P900L_Mutant | age=8-week
SRX22079984	Mecp2	Neural	Cortex	source_name=Cortex | tissue=Cortex | strain=C57BL/6J | genotype=R878H_Mutant | age=8-week
SRX2208545	Sox9	Digestive tract	Intestinal stem cells	source_name=Intestinal epithelium stem cells | cell type=FACS-intestinal epithelium stem cells | strain=BKS.Cg-Dock7m +/+ Leprdb/JNju
SRX22172940	Atrx	Neural	Neurons	source_name=Mouse primary neuron | cell type=Mouse primary neuron
SRX22172941	Atrx	Neural	Neurons	source_name=Mouse primary neuron | cell type=Mouse primary neuron
SRX22172942	Atrx	Neural	Neurons	source_name=Mouse primary neuron | cell type=Mouse primary neuron
SRX22253919	Top2b	Neural	Neurons	source_name=primary neuron cultures | tissue=primary neuron cultures | age=Embryonic day (E) 14.5 | viral treatment=none
SRX22253921	Top2b	Neural	Neurons	source_name=primary neuron cultures | tissue=primary neuron cultures | age=Embryonic day (E) 14.5 | viral treatment=MeCP2 overexpression
SRX22253923	Top2b	Neural	Neurons	source_name=primary neuron cultures | tissue=primary neuron cultures | age=Embryonic day (E) 14.5 | viral treatment=MeCP2 knockdown
SRX22262935	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262936	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262938	Pdx1	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262939	Pdx1	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262941	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262942	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262943	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262944	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262945	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=WT
SRX22262947	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=Bmal1-/-
SRX22262948	Rela	Pancreas	Beta-TC-6	source_name=Beta-TC6 | cell line=Beta-TC6 | cell type=beta cell | genotype=Bmal1-/-
