ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX2647490	Stat1	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | genotype=WT | culture condition=ChIP-seq in vitro culture protocol (IFN-γ)
SRX2647491	Stat1	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | genotype=WT | culture condition=ChIP-seq in vitro culture protocol (nc)
SRX2647492	Stat2	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | genotype=WT | culture condition=ChIP-seq in vitro culture protocol (IFN-β)
SRX2647493	Stat2	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | genotype=WT | culture condition=ChIP-seq in vitro culture protocol (IFN-γ)
SRX2647494	Stat2	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | genotype=WT | culture condition=ChIP-seq in vitro culture protocol (nc)
SRX2647495	Tbx21	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | genotype=WT | culture condition=ChIP-seq in vitro culture protocol (IFN-β)
SRX2647496	Tbx21	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | genotype=WT | culture condition=ChIP-seq in vitro culture protocol (IFN-γ)
SRX2647497	Tbx21	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | genotype=WT | culture condition=ChIP-seq in vitro culture protocol (nc)
SRX2649451	Nelfa	Liver	Liver	source_name=Liver | strain=C57BL/6 | tissue=Liver | age=3-4 month old | genotype=wild type
SRX265306	Nr3c1	Liver	Liver	GEO Accession=GSM1122512 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex
SRX265307	Nr3c1	Liver	Liver	GEO Accession=GSM1122513 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=veh
SRX265308	Nr3c1	Liver	Liver	GEO Accession=GSM1122514 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=veh
SRX265309	Nr3c1	Liver	Liver	GEO Accession=GSM1122515 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex
SRX265314	Cebpb	Liver	Liver	GEO Accession=GSM1122520 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=veh
SRX265315	Cebpb	Liver	Liver	GEO Accession=GSM1122521 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex
SRX265316	Cebpb	Liver	Liver	GEO Accession=GSM1122522 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=veh
SRX265317	Cebpb	Liver	Liver	GEO Accession=GSM1122523 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex
SRX265322	Nr3c1	Liver	Liver	GEO Accession=GSM1122528 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex adGFP
SRX265323	Nr3c1	Liver	Liver	GEO Accession=GSM1122529 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex adDN-C/EBP
SRX265324	Cebpb	Liver	Liver	GEO Accession=GSM1122530 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex adGFP
SRX265325	Cebpb	Liver	Liver	GEO Accession=GSM1122531 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex adDN-C/EBP
SRX265328	Nr3c1	Liver	Liver	GEO Accession=GSM1122534 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex adGFP
SRX265329	Nr3c1	Liver	Liver	GEO Accession=GSM1122535 | genetic background=C57BL/6 | gender=male | tissue=liver | treatment=dex adDN-C/EBP
SRX2663105	Cebpa	Adipocyte	Brown adipose tissue	source_name=immortalized brown adipocytes | strain=N/A | time course=day6
SRX2663106	Cebpb	Adipocyte	Brown adipose tissue	source_name=immortalized brown adipocytes | strain=N/A | time course=day6
SRX2663108	Cebpa	Adipocyte	Brown adipose tissue	source_name=immortalized brown adipocytes | strain=N/A | time course=day6
SRX2663109	Cebpb	Adipocyte	Brown adipose tissue	source_name=immortalized brown adipocytes | strain=N/A | time course=day6
SRX2676935	Ebf2	Adipocyte	Brown adipose tissue	source_name=Brown adipose tissue | strain=Mixed | genotype=Wildtype | age=8 weeks
SRX2676941	Pparg	Adipocyte	Brown adipose tissue	source_name=Brown adipose tissue | strain=Mixed | genotype=Wildtype | age=8 weeks
SRX2676942	Pparg	Adipocyte	Brown adipose tissue	source_name=Brown adipose tissue | strain=Mixed | genotype=Ebf2 Knockout | age=8 weeks
SRX268231	Biotin	Blood	BEko	source_name=Beko-bio cells | cell type=Beko-bio cells | strain=TCRb KO
SRX268232	Biotin	Blood	BEko	source_name=Beko-bioNIC cells | cell type=Beko-bioNIC cells | strain=TCRb KO
SRX2690212	Trp63	Epidermis	Keratinocytes	source_name=cultured keratinocytes cell | cell type=cultured keratinocytes | genotype=Wild type
SRX2704849	Spin1	Muscle	Myoblasts	source_name=skeletal muscle | strain=C57BL/6 | cell type=primary myoblasts | age=isolated from 10-day-old mice
SRX270569	Egr2	Blood	CD4+ T cells	source_name=CD4+ T cells_treatment with immobilized anti-CD3 mAb_Egr2_IP | strain=C57BL/6 | cell type=CD4+ T cells | treatment=immobilized anti-CD3 mAb
SRX272830	Nr2f2	Cardiovascular	Heart Atria	source_name=atria | age=E13.5 | strain=C57BL/6 | tissue=atria
SRX272969	Foxo1	Blood	CD4+ T cells	source_name=spleen | cell type=CD4+ | genetic background=C57bl/6
SRX273220	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=R339W/mZF3*
SRX273223	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF8
SRX273226	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF10
SRX273229	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF11
SRX273232	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF2
SRX273235	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF3
SRX273238	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF4
SRX273241	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF5
SRX273244	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF6
SRX273247	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF7
SRX273250	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF9
SRX273253	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=wt
SRX273255	Biotin	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=mZF1
SRX273258	Ctcf	Blood	B cells	source_name=murine primary activated B cells | experiment type=ChIP-Seq | activation protocol=LPS/IL4 | precipitated ctcf genotype=wt
SRX2732722	Ahr	Liver	Liver	source_name=Liver | tissue=Liver | strain=C57BL/6 | age=28 | age unit=days | treatment=TCDD | dose=30 | dose unit=ug/kg | duration=2 | duration unit=hours
SRX2734077	Smyd2	Kidney	Renal epithelial cells	source_name=epithelial cells | tissue=kidney | cell type=renal epithelial cells | developmental stage=Embryo | strain=C57BL/6 | genotype=Pkd1 wild-type
SRX2734078	Smyd2	Kidney	Renal epithelial cells	source_name=epithelial cells | tissue=kidney | cell type=renal epithelial cells | developmental stage=Embryo | strain=C57BL/6 | genotype=Pkd1null/null
SRX2734475	Ezh1	Cardiovascular	Heart	source_name=Heart | tissue=Heart | cell type=the heart apex below the ligation site | strain=C57BL/6 | developmental stage=P13 | genotype/variation=WT | injected with=AAV-EZH1
SRX2734477	Ezh1	Cardiovascular	Heart	source_name=Heart | tissue=Heart | cell type=the heart apex below the ligation site | strain=C57BL/6 | developmental stage=P13 | genotype/variation=WT | injected with=AAV-GFP
SRX2734776	Tcf7l2	Cardiovascular	Heart Ventricles	source_name=cardiac ventricles | genotype=alphaMHC Cre recombinase positive, beta-catenin exon3 deleted-stabilized beta-catenin (transgenic) | strain=C57BL/6
SRX2734782	Tcf7l2	Cardiovascular	Heart Ventricles	source_name=cardiac ventricles | genotype=alphaMHC Cre recombinase positive, WT for beta-catenin (normal) | strain=C57BL/6
SRX2741792	Ctcf	Blood	Erythroid Cells	source_name=Ter119+ Erythroid cells | strain=C57BL6 | tissue=Phenylhydrazine treated spleen
SRX2741794	Ezh2	Blood	Erythroid Cells	source_name=Ter119+ Erythroid cells | strain=C57BL6 | tissue=Phenylhydrazine treated spleen
SRX2741802	Rad21	Blood	Erythroid Cells	source_name=Ter119+ Erythroid cells | strain=C57BL6 | tissue=Phenylhydrazine treated spleen
SRX2741804	Ctcf	Blood	Erythroid Cells	source_name=Ter119+ Erythroid cells | strain=C57BL6 | tissue=Phenylhydrazine treated spleen
SRX2741810	Ezh2	Blood	Erythroid Cells	source_name=Ter119+ Erythroid cells | strain=C57BL6 | tissue=Phenylhydrazine treated spleen
SRX2741818	Ctcf	Blood	Erythroid Cells	source_name=Ter119+ Erythroid cells | strain=C57BL6 | tissue=Phenylhydrazine treated spleen
SRX2741875	Lmnb1	Cardiovascular	Cardiomyocytes	source_name=Cardiomyocytes | cell type=Cardiomyocytes | genotype=WT
SRX2749159	Sox2	Neural	Neural progenitor cells	source_name=Neural progenitor cells (Singles) | strain background=mixed C57BL/6 x DBA | cell type=Hippocamus-derived neural progenitor cells
SRX2752589	Creb1	Kidney	mpkCCD	source_name=mpkCCD cells | cell line=mpkCCD (clone 11) | cell type=cultured mouse cortical collecting duct cells (mpkCCD) | passages=6 to 12
SRX2752597	Cebpb	Kidney	mpkCCD	source_name=mpkCCD cells | cell line=mpkCCD (clone 11) | cell type=cultured mouse cortical collecting duct cells (mpkCCD) | passages=6 to 12
SRX275397	Tcf7	Blood	Thymus	source_name=thymus | strain=C57BL/6 | genotype=WT | age=4-6 weeks
SRX275457	Brd4	Cardiovascular	Heart	source_name=mouse heart | tissue=heart | treatment=sham | genetic background=C57Bl/6J
SRX2755276	Nipbl	Blood	B cells	source_name=activated B cell | genotype=WT | tissue=spleen | activation treatment=24h
SRX2755279	Rad21	Blood	B cells	source_name=activated B cell | genotype=WT | tissue=spleen | activation treatment=24h, Oligomycin
SRX2755280	Rad21	Blood	B cells	source_name=activated B cell | genotype=WT | tissue=spleen | activation treatment=24h
SRX2755282	Rad21	Blood	B cells	source_name=resting B cell | genotype=WT | tissue=spleen | activation treatment=0h
SRX2755284	Rad21	Blood	CH12	source_name=CH12 B cell line | genotype=WT | cell line=lymphoma cell line
SRX2755290	Rad21	Blood	CH12	source_name=CH12 B cell line | genotype=CTCFmZF9to11 | cell line=lymphoma cell line
SRX2755297	Ctcf	Blood	CH12	source_name=CH12 B cell line | genotype=WT | cell line=lymphoma cell line
SRX2755300	Ctcf	Blood	CH12	source_name=CH12 B cell line | genotype=CTCFmZF9to11 | cell line=lymphoma cell line
SRX2761853	Kdm1a	Muscle	C2C12	source_name=C2C12 cells | differentiation stage=myogenic differentiation day1 | genotype=wild-type | passages=3-5
SRX2761855	Kdm1a	Muscle	C2C12	source_name=C2C12 cells | differentiation stage=adipogenic differentiation day1 | genotype=wild-type | passages=3-5
SRX2761857	Kdm1a	Muscle	C2C12	source_name=C2C12 cells | differentiation stage=adipogenic differentiation day1 | genotype=Overexpression | passages=3-5
SRX2766383	Irf4	Blood	Treg	source_name=WT murine Treg cells, Irf4 ChIP | strain/background=C57BL/6 | genotype/variation=WT | tissue=Spleen | cell type=Treg
SRX2766386	Irf4	Blood	Treg	source_name=RelA-deficient murine Treg cells, Irf4 ChIP | strain/background=C57BL/6 | genotype/variation=p65KO | tissue=Spleen | cell type=Treg
SRX2766388	Rela	Blood	Treg	source_name=WT murine Treg cells, p65 ChIP | strain/background=C57BL/6 | genotype/variation=WT | tissue=Spleen | cell type=Treg
SRX277329	Cdk9	Blood	MEL	source_name=Murine erythroleukemia (MEL) cells | cell line=non-induced C88 MEL cells
SRX2773918	Junb	Blood	Th17 Cells	source_name=WT Th17 cells | time point=48 h | strain=C57BL/6
SRX2773922	Jund	Blood	Th17 Cells	source_name=Junb+/+CD4cre Th17 cells | time point=48 h | strain=C57Bl/6 (N5 backcross)
SRX2773923	Jund	Blood	Th17 Cells	source_name=Junbfl/flCD4cre Th17 cells | time point=48 h | strain=C57Bl/6 (N5 backcross)
SRX2773924	Jund	Blood	Th17 Cells	source_name=Junb+/+CD4cre Th17 cells | time point=48 h | strain=C57Bl/6 (N5 backcross)
SRX2773925	Jund	Blood	Th17 Cells	source_name=Junbfl/flCD4cre Th17 cells | time point=48 h | strain=C57Bl/6 (N5 backcross)
SRX2775259	Ep300	Blood	Th17 Cells	source_name=Th17 cells | strain=C57BL/6 | tissue=Th17 differentiated in vitro for 3 days | genotype=wild type
SRX2775260	Ep300	Blood	Th17 Cells	source_name=Th17 cells | strain=C57BL/6 | tissue=Th17 differentiated in vitro for 3 days | genotype=TRIM28fl/flxCD4cre
SRX2775263	Trim28	Blood	Th17 Cells	source_name=Th17 cells | strain=C57BL/6 | tissue=Th17 differentiated in vitro for 24h | genotype=wild type
SRX2780262	Brdt	Gonad	Spermatocytes	source_name=Pachytene, spermatocytes, WT, Brdt | strain=129 Sv/Ev | genotype=wild type | cell type=Pachytene spermatocytes
SRX2780264	Brdt	Gonad	Round spermatids	source_name=Round, spermatid, WT, Brdt | strain=129 Sv/Ev | genotype=wild type | cell type=Round spermatid
SRX278097	Foxo1	Blood	CD8+ T cells	source_name=CD8+ cells, wild-type | cell type=CD8+, Foxo1 Ab, ChIP | strain=C57BL/6
SRX278098	Biotin	Blood	CD8+ T cells	source_name=CD8+ cells, Foxo1tagBirA mice | cell type=CD8+, Foxo1tagBirA strepdavidin ChIP | strain=C57BL/6
SRX278532	Cebpa	Blood	Granulocytic-monocytic progenitors	source_name=Haematopoietic progenitor cells | cell type=GMP_CebpaWT | strain=C57BL/6 cebpa flox/flox
SRX2789670	Runx1	Blood	Natural Killer T-Cells	source_name=ChIP_NKT_Runx1 | strain=C57BL/6 | tissue=Thymus | cell type=NKT
SRX282674	Tal1	Blood	MEL	source_name=Mouse erythroleukemic cells | cell line=MEL | cell type=Mouse erythroleukemic cells | treatment=no treatment
SRX2836971	Brd4	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | cell type=immortalized Pparg-flox/flox brown preadipocytes | stage of adipogenesis or myogenesis=Confluent preadipocytes (D0) | strain=C57BL/6J
SRX2836973	Brd4	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | cell type=immortalized Pparg-flox/flox brown preadipocytes | stage of adipogenesis or myogenesis=Immature adipocytes (D2) | strain=C57BL/6J
SRX2836975	Brd4	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | cell type=immortalized Pparg-flox/flox brown preadipocytes | stage of adipogenesis or myogenesis=Mature adipocytes (D7) | strain=C57BL/6J
SRX2836977	Brd4	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | cell type=immortalized Brd4-flox/flox brown preadipocytes | stage of adipogenesis or myogenesis=Confluent preadipocytes (D0) | strain=C57BL/6J
SRX2836978	Brd4	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | cell type=immortalized Brd4-flox/flox brown preadipocytes | stage of adipogenesis or myogenesis=Immature adipocytes (D2) | strain=C57BL/6J
SRX2836979	Brd4	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | cell type=immortalized Brd4-flox/flox brown preadipocytes | stage of adipogenesis or myogenesis=Mature adipocytes (D7) | strain=C57BL/6J
SRX2836984	Brd4	Muscle	C2C12	source_name=C2C12 myoblast cell | cell type=C2C12 myoblast cell line | stage of adipogenesis or myogenesis=Differentiated myocytes
SRX2836985	Brd4	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | cell type=immortalized Mll3-/-; Mll4f/f brown preadipocytes | stage of adipogenesis or myogenesis=Confluent preadipocytes (D0) | strain=C57BL/6J
SRX2836987	Brd4	Adipocyte	Brown preadipocytes	source_name=Brown preadipocyte cell | cell type=immortalized Mll3-/-; Mll4f/f brown preadipocytes | stage of adipogenesis or myogenesis=Immature adipocytes (D2) | strain=C57BL/6J
SRX2837022	Asxl1	Others	Mesenchymal stem cells	source_name=Mesenchymal stem/progenitor cells | cell type=BM-derived MSPCs | passages=5-10
SRX283734	Ar	Prostate	Prostate	source_name=Mouse Prostate | strain=C57BL/6 | genotype=R26-ERG/ERG | age=6 months
SRX283735	Erg	Prostate	Prostate	source_name=Mouse Prostate | strain=C57BL/6 | genotype=R26-ERG/ERG | age=6 months
SRX283739	Ar	Prostate	Prostate	source_name=Mouse Prostate | strain=C57BL/6 | genotype=Pten-f/f;R26-ERG/ERG | age=6 months
SRX283740	Erg	Prostate	Prostate	source_name=Mouse Prostate | strain=C57BL/6 | genotype=Pten-f/f;R26-ERG/ERG | age=6 months
SRX283744	Ar	Prostate	Prostate	source_name=Mouse Prostate | strain=C57BL/6 | genotype=Pten-f/f | age=6 months
SRX283745	Erg	Prostate	Prostate	source_name=Mouse Prostate | strain=C57BL/6 | genotype=Pten-f/f | age=6 months
SRX283749	Ar	Prostate	Prostate	source_name=Mouse Prostate | strain=C57BL/6 | genotype=WT | age=6 months
SRX283750	Erg	Prostate	Prostate	source_name=Mouse Prostate | strain=C57BL/6 | genotype=WT | age=6 months
SRX2845374	Foxo3	Muscle	C2C12	source_name=C2C12 myoblasts | cell line=C2C12 | developmental stage=DM -24 hours
SRX2845375	Foxo3	Muscle	C2C12	source_name=C2C12 myoblasts | cell line=C2C12 | developmental stage=DM 72 hour
SRX2850804	Men1	Blood	Th2 Cells	source_name=Five-day cultured Th2 cells generated from primary splenic CD4_T cells | cell type=Th2 cells | strain=C57BL/6 | genotype/variation=wild type
SRX2850805	Men1	Blood	Th2 Cells	source_name=Three-week cultured Th2 cells generated from primary splenic CD4_T cells | cell type=Th2 cells | strain=C57BL/6 | genotype/variation=wild type
SRX2850808	Men1	Blood	Th2 Cells	source_name=Five-day cultured Th2 cells generated from primary splenic CD4_T cells | cell type=Th2 cells | strain=C57BL/6 | genotype/variation=wild type
SRX2850809	Men1	Blood	Th2 Cells	source_name=Three-week cultured Th2 cells generated from primary splenic CD4_T cells | cell type=Th2 cells | strain=C57BL/6 | genotype/variation=wild type
SRX285121	Clock	Liver	Liver	source_name=CLK_ChIP_MNase_WT28_ZT06 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285122	Clock	Liver	Liver	source_name=CLK_ChIP_MNase_WT28_ZT22 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285123	Clock	Liver	Liver	source_name=CLK_ChIP_MNase_WT29_ZT06 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285124	Clock	Liver	Liver	source_name=CLK_ChIP_MNase_WT29_ZT22 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285125	Clock	Liver	Liver	source_name=CLK_ChIP_MNase_WT30_ZT06 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285126	Clock	Liver	Liver	source_name=CLK_ChIP_MNase_WT30_ZT22 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285127	Clock	Liver	Liver	source_name=CLK_ChIP_Sonicated_WT28_ZT06 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285128	Clock	Liver	Liver	source_name=CLK_ChIP_Sonicated_WT28_ZT22 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285129	Clock	Liver	Liver	source_name=CLK_ChIP_Sonicated_WT29_ZT06 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285130	Clock	Liver	Liver	source_name=CLK_ChIP_Sonicated_WT29_ZT22 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285131	Clock	Liver	Liver	source_name=CLK_ChIP_Sonicated_WT30_ZT06 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX285132	Clock	Liver	Liver	source_name=CLK_ChIP_Sonicated_WT30_ZT22 | strain=C57BL/6 | tissue=Liver | age=Adult (3-6months)
SRX2853290	Foxa1	Liver	Liver	source_name=M1L organoid | strain=C57BL/6 | cell type=Mouse PDA liver metastasis (M1L)
SRX2853351	Foxa1	Liver	Liver	source_name=M1L/shRen organoid | strain=C57BL/6 | cell type=Mouse PDA liver metastasis (M1L) | peturbation=Transduced with miR-E/shRen retrovirus
SRX2853352	Foxa1	Liver	Liver	source_name=M1L/shFoxa1 organoid | strain=C57BL/6 | cell type=Mouse PDA liver metastasis (M1L) | peturbation=Transduced with miR-E/shFoxa1.2959 retrovirus
SRX2858282	Rela	Blood	Tconv	source_name=Tconv + anti-CD3/CD28 stim | mouse strain=C57BL/6 | tissues=Spleens+Lymph nodes | cell type=Conventional T cells | cell subtype=Tconv + anti-CD3/CD28 stim
SRX2858284	Rela	Blood	Tconv	source_name=Tconv unstimulated | mouse strain=C57BL/6 | tissues=Spleens+Lymph nodes | cell type=Conventional T cells | cell subtype=Tconv unstimulated
SRX2858286	Rela	Blood	Treg	source_name=Treg + anti-CD3/CD28 stim | mouse strain=C57BL/6 | tissues=Spleens+Lymph nodes | cell type=Regulatory T cells | cell subtype=Treg + anti-CD3/CD28 stim
SRX2858288	Rela	Blood	Treg	source_name=Treg unstimulated | mouse strain=C57BL/6 | tissues=Spleens+Lymph nodes | cell type=Regulatory T cells | cell subtype=Treg unstimulated
SRX2863169	Ctcf	Neural	Cortex	source_name=adult mouse cortex | age=adult | gender=female | genotype=CK-KO | cell type=neuronal
SRX2863170	Ctcf	Neural	Cortex	source_name=adult mouse cortex | age=adult | gender=female | genotype=WT | cell type=neuronal
SRX2863191	Ctcf	Neural	Cortex	source_name=adult mouse cortex | age=adult | gender=male | genotype=WT | cell type=neuronal
SRX2863192	Ctcf	Neural	Cortex	source_name=adult mouse cortex | age=adult | gender=male | genotype=CK-KO | cell type=neuronal
SRX2863193	Ctcf	Neural	Cortex	source_name=adult mouse cortex | age=adult | gender=female | genotype=WT | cell type=neuronal
SRX2863194	Ctcf	Neural	Cortex	source_name=adult mouse cortex | age=adult | gender=female | genotype=CK-KO | cell type=neuronal
SRX2863196	Ctcf	Neural	Cortex	source_name=adult mouse cortex | age=adult | gender=female | genotype=WT | cell type=neuronal
SRX2863207	Kdm4a	Blood	B cells	source_name=B220+ B cells | strain background=C57BL/6 | tissue=spleen | cell type=splenic B220+ B cells | genotype/variation=Tg(IghelMD4)4Ccg
SRX2863208	Kdm4c	Blood	B cells	source_name=B221+ B cells | strain background=C57BL/6 | tissue=spleen | cell type=splenic B220+ B cells | genotype/variation=Tg(IghelMD4)4Ccg
SRX286380	Ar	Prostate	Prostate	source_name=AR_Cast1a | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+vehicle
SRX286381	Ar	Prostate	Prostate	source_name=AR_Cast1b | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+vehicle
SRX286382	Ar	Prostate	Prostate	source_name=AR_Cast+T_rep1a | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+testosterone
SRX286383	Ar	Prostate	Prostate	source_name=AR_Cast+T_rep1b | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+testosterone
SRX286384	Ar	Prostate	Prostate	source_name=AR_Cast+T_rep2a | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+testosterone
SRX286385	Ar	Prostate	Prostate	source_name=AR_Cast+T_rep2b | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+testosterone
SRX286386	Foxa1	Prostate	Prostate	source_name=FoxA1_Cast | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+vehicle
SRX286387	Foxa1	Prostate	Prostate	source_name=FoxA1_Cast+T_rep1 | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+testosterone
SRX286388	Foxa1	Prostate	Prostate	source_name=FoxA1_Cast+T_rep2 | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+testosterone
SRX286389	Hnf4a	Prostate	Prostate	source_name=Hnf4a_Cast+T | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+testosterone
SRX286390	Tfap2a	Prostate	Prostate	source_name=AP2a_Cast+T | strain=wild type ICR | tissue=prostate | age=8-12 weeks old | treatment=castrated+testosterone
SRX286394	Ar	Kidney	Kidney	source_name=AR_Cast1 | strain=wild type ICR | tissue=kidney | age=8-12 weeks old | treatment=castrated+vehicle
SRX286395	Ar	Kidney	Kidney	source_name=AR_Cast+T_rep1 | strain=wild type ICR | tissue=kidney | age=8-12 weeks old | treatment=castrated+testosterone
SRX286396	Ar	Kidney	Kidney	source_name=AR_Cast+T_rep2 | strain=wild type ICR | tissue=kidney | age=8-12 weeks old | treatment=castrated+testosterone
SRX286397	Hnf4a	Kidney	Kidney	source_name=Hnf4a_Cast1a | strain=wild type ICR | tissue=kidney | age=8-12 weeks old | treatment=castrated+vehicle
SRX286398	Hnf4a	Kidney	Kidney	source_name=Hnf4a_Cast1b | strain=wild type ICR | tissue=kidney | age=8-12 weeks old | treatment=castrated+vehicle
SRX286399	Hnf4a	Kidney	Kidney	source_name=Hnf4a_Cast+T | strain=wild type ICR | tissue=kidney | age=8-12 weeks old | treatment=castrated+testosterone
SRX286400	Foxa1	Kidney	Kidney	source_name=FoxA1_Cast+T | strain=wild type ICR | tissue=kidney | age=8-12 weeks old | treatment=castrated+testosterone
SRX286401	Tfap2a	Kidney	Kidney	source_name=AP2a_Cast+T | strain=wild type ICR | tissue=kidney | age=8-12 weeks old | treatment=castrated+testosterone
SRX286404	Ar	Gonad	Epididymis	source_name=AR_Cast1 | strain=wild type ICR | tissue=caput epididymis | age=8-12 weeks old | treatment=castrated+vehicle
SRX286405	Ar	Gonad	Epididymis	source_name=AR_Intact_rep1 | strain=wild type ICR | tissue=caput epididymis | age=8-12 weeks old | treatment=intact
SRX286406	Ar	Gonad	Epididymis	source_name=AR_Intact_rep2 | strain=wild type ICR | tissue=caput epididymis | age=8-12 weeks old | treatment=intact
SRX286407	Tfap2a	Gonad	Epididymis	source_name=AP2a_Cast1a | strain=wild type ICR | tissue=caput epididymis | age=8-12 weeks old | treatment=castrated+vehicle
SRX286408	Tfap2a	Gonad	Epididymis	source_name=AP2a_Cast1b | strain=wild type ICR | tissue=caput epididymis | age=8-12 weeks old | treatment=castrated+vehicle
SRX286409	Tfap2a	Gonad	Epididymis	source_name=AP2a_Intact_rep1 | strain=wild type ICR | tissue=caput epididymis | age=8-12 weeks old | treatment=intact
SRX286410	Tfap2a	Gonad	Epididymis	source_name=AP2a_Intact_rep2 | strain=wild type ICR | tissue=caput epididymis | age=8-12 weeks old | treatment=intact
SRX286411	Foxa1	Gonad	Epididymis	source_name=FoxA1_Intact | strain=wild type ICR | tissue=caput epididymis | age=8-12 weeks old | treatment=intact
