SRX23747256	ce10	Unclassified	Unclassified	Larvae	L1	NA	3225547,83.9,3.9,292	GSM8108281: Control ChIP-seq from whole organism (ENCLB511PMQ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS810BPO	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to ELT-3	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L1 larva	age=unknown	donor ID=ENCDO887AXX	lab=Michael Snyder, Stanford	source=Michael Snyder
SRX23747260	ce10	Unclassified	Unclassified	Larvae	L1	NA	21076801,26.5,16.2,420	GSM8108285: Control ChIP-seq from whole organism (ENCLB502ZAO); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS495ZOS	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to NHR-85	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=L1 larva	age=unknown	donor ID=ENCDO860KCO	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching	post synchronization time=6	post synchronization time units=hour
SRX23747263	ce10	Unclassified	Unclassified	Adult	Young adult	NA	10419049,95.1,13.5,630	GSM8108288: Control ChIP-seq from whole organism (ENCLB854PJF); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS595YGG	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to ZIM-3	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=young adult	age=unknown	donor ID=ENCDO380GBU	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching	post synchronization time=54.5	post synchronization time units=hour
SRX23747265	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	12902180,95.8,9.3,901	GSM8108290: TF ChIP-seq from whole organism (ENCLB923ZYV); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS307NHL	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to ZIP-5	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=late embryonic	age=unknown	donor ID=ENCDO330ZYQ	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=egg bleaching	post synchronization time=4	post synchronization time units=hour
SRX23747266	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	14955701,92.7,10.3,916	GSM8108291: TF ChIP-seq from whole organism (ENCLB913NLQ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS773ZSD	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to ZIP-5	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=late embryonic	age=unknown	donor ID=ENCDO330ZYQ	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=egg bleaching	post synchronization time=4	post synchronization time units=hour
SRX23747267	ce10	Unclassified	Unclassified	Larvae	L3	NA	4537084,84.5,5.1,345	GSM8108292: Control ChIP-seq from whole organism (ENCLB230BKI); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS249CWP	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L3 larva	age=unknown	donor ID=ENCDO168EPG	lab=Michael Snyder, Stanford	source=CGC
SRX23747268	ce10	Unclassified	Unclassified	Larvae	L3	NA	10882406,81.5,7.6,564	GSM8108293: Control ChIP-seq from whole organism (ENCLB277NFL); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS800IQG	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L3 larva	age=unknown	donor ID=ENCDO168EPG	lab=Michael Snyder, Stanford	source=CGC
SRX23747272	ce10	Unclassified	Unclassified	Adult	Young adult	NA	8151683,99.4,10.9,345	GSM8108297: Control ChIP-seq from whole organism (ENCLB101HCM); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS086GKF	sample type=whole organisms	tissue=whole organism	sex=not collected	dev_stage=young adult	age=62 hour	donor ID=ENCDO092MBC	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747275	ce10	Unclassified	Unclassified	Larvae	L3	NA	7997830,64.5,7.3,996	GSM8108300: TF ChIP-seq from whole organism (ENCLB405QMJ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS319APC	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L3 larva	age=unknown	donor ID=ENCDO559WKC	lab=Michael Snyder, Stanford	source=CGC
SRX23747276	ce10	Unclassified	Unclassified	Larvae	L3	NA	8809343,70.3,7.7,737	GSM8108301: TF ChIP-seq from whole organism (ENCLB189ZQD); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS186FYN	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L3 larva	age=unknown	donor ID=ENCDO559WKC	lab=Michael Snyder, Stanford	source=CGC
SRX23747281	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	21093199,99.2,9.5,0	GSM8108304: Control ChIP-seq from whole organism (ENCLB266ZST); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS534KLI	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to HLH-15	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=late embryonic	age=unknown	donor ID=ENCDO608PKK	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=egg bleaching	post synchronization time=3	post synchronization time units=hour
SRX23747283	ce10	Unclassified	Unclassified	Larvae	L2	NA	7728507,77.2,16.3,661	GSM8108306: TF ChIP-seq from whole organism (ENCLB956PXV); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS825BNP	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to KLU-1	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L2 larva	age=unknown	donor ID=ENCDO957CRR	lab=Michael Snyder, Stanford	source=Michael Snyder
SRX23747284	ce10	Unclassified	Unclassified	Larvae	L2	NA	5964723,67.0,22.8,999	GSM8108307: TF ChIP-seq from whole organism (ENCLB463JTE); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS764OQU	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to KLU-1	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L2 larva	age=unknown	donor ID=ENCDO957CRR	lab=Michael Snyder, Stanford	source=Michael Snyder
SRX23747295	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	4775877,97.8,7.6,557	GSM8108318: Control ChIP-seq from whole organism (ENCLB663PAW); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS010OZY	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=late embryonic	age=unknown	donor ID=ENCDO864HIT	lab=Michael Snyder, Stanford	source=CGC
SRX23747296	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	5027684,98.3,11.1,580	GSM8108319: Control ChIP-seq from whole organism (ENCLB604BND); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS760OTU	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=late embryonic	age=unknown	donor ID=ENCDO864HIT	lab=Michael Snyder, Stanford	source=CGC
SRX23747301	ce10	Unclassified	Unclassified	Larvae	L2	NA	8389667,84.8,21.4,5294	GSM8108324: TF ChIP-seq from whole organism (ENCLB476ZIQ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS140QWY	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L2 larva	age=unknown	donor ID=ENCDO831LCY	lab=Michael Snyder, Stanford	source=CGC
SRX23747302	ce10	Unclassified	Unclassified	Larvae	L2	NA	5508567,83.8,10.6,4591	GSM8108325: TF ChIP-seq from whole organism (ENCLB270NQQ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS671CHE	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L2 larva	age=unknown	donor ID=ENCDO831LCY	lab=Michael Snyder, Stanford	source=CGC
SRX23747310	ce10	Unclassified	Unclassified	Larvae	L4	NA	8546621,76.6,35.0,6232	GSM8108333: TF ChIP-seq from whole organism (ENCLB743CYI); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS758AOY	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to LSY-2	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L4 larva	age=unknown	donor ID=ENCDO418TMA	lab=Michael Snyder, Stanford	source=Michael Snyder
SRX23747311	ce10	Unclassified	Unclassified	Larvae	L4	NA	7323719,71.4,29.7,5049	GSM8108334: TF ChIP-seq from whole organism (ENCLB906RDT); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS855NRJ	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to LSY-2	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L4 larva	age=unknown	donor ID=ENCDO418TMA	lab=Michael Snyder, Stanford	source=Michael Snyder
SRX23747312	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	11359282,96.7,7.7,873	GSM8108335: TF ChIP-seq from whole organism (ENCLB928GCT); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS158TKJ	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to DMD-4	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=late embryonic	age=unknown	donor ID=ENCDO592RBC	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=egg bleaching	post synchronization time=5	post synchronization time units=hour
SRX23747313	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	10244724,95.0,7.6,825	GSM8108336: TF ChIP-seq from whole organism (ENCLB302OHD); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS905BQB	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to DMD-4	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=late embryonic	age=unknown	donor ID=ENCDO592RBC	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=egg bleaching	post synchronization time=5	post synchronization time units=hour
SRX23747315	ce10	Unclassified	Unclassified	Adult	Young adult	NA	17224820,95.5,20.5,734	GSM8108338: TF ChIP-seq from whole organism (ENCLB494NKT); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS175CFV	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to F57A8.1.	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=young adult	age=65 hour	donor ID=ENCDO595BYQ	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747316	ce10	Unclassified	Unclassified	Adult	Young adult	NA	16332883,93.3,19.3,708	GSM8108339: TF ChIP-seq from whole organism (ENCLB780TUB); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS202RPB	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to F57A8.1.	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=young adult	age=65 hour	donor ID=ENCDO595BYQ	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747318	ce10	Unclassified	Unclassified	Larvae	L2	NA	6036969,42.9,15.4,417	GSM8108341: TF ChIP-seq from whole organism (ENCLB204BTB); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS679CON	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L2 larva	age=unknown	donor ID=ENCDO694ERN	lab=Michael Snyder, Stanford	source=CGC
SRX23747319	ce10	Unclassified	Unclassified	Larvae	L2	NA	8275721,11.3,13.6,295	GSM8108342: TF ChIP-seq from whole organism (ENCLB625LCN); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS690RPC	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L2 larva	age=unknown	donor ID=ENCDO694ERN	lab=Michael Snyder, Stanford	source=CGC
SRX23747322	ce10	Unclassified	Unclassified	Adult	Young adult	NA	7652359,99.0,13.9,337	GSM8108345: Control ChIP-seq from whole organism (ENCLB363WNI); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS507KTI	sample type=whole organisms	tissue=whole organism	sex=not collected	dev_stage=young adult	age=64 hour	donor ID=ENCDO748AEA	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747327	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	6899874,89.0,16.2,3670	GSM8108350: TF ChIP-seq from whole organism (ENCLB193CYM); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS131XCG	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to NFYA-1	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=late embryonic	age=unknown	donor ID=ENCDO148DCX	lab=Valerie Reinke, Yale	source=Valerie Reinke
SRX23747328	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	5605956,92.0,20.1,3373	GSM8108351: TF ChIP-seq from whole organism (ENCLB980FUV); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS554ONV	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to NFYA-1	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=late embryonic	age=unknown	donor ID=ENCDO148DCX	lab=Valerie Reinke, Yale	source=Valerie Reinke
SRX23747330	ce10	Unclassified	Unclassified	Larvae	L4	NA	8862966,97.2,14.1,519	GSM8108353: Control ChIP-seq from whole organism (ENCLB554ZDR); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS548IKN	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L4 larva	age=unknown	donor ID=ENCDO110WTC	lab=Michael Snyder, Stanford	source=CGC
SRX23747331	ce10	Unclassified	Unclassified	Larvae	L4	NA	5229231,97.8,11.4,369	GSM8108354: Control ChIP-seq from whole organism (ENCLB058ZBP); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS768YCH	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L4 larva	age=unknown	donor ID=ENCDO110WTC	lab=Michael Snyder, Stanford	source=CGC
SRX23747339	ce10	Unclassified	Unclassified	Adult	Young adult	NA	12183152,89.3,23.1,1043	GSM8108362: TF ChIP-seq from whole organism (ENCLB079NTF); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS527YFZ	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to WAGO-9	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=young adult	age=unknown	donor ID=ENCDO821TDF	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching	post synchronization time=48	post synchronization time units=hour
SRX23747340	ce10	Unclassified	Unclassified	Adult	Young adult	NA	10261961,42.8,11.9,538	GSM8108363: TF ChIP-seq from whole organism (ENCLB026GVY); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS976THX	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to WAGO-9	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=young adult	age=unknown	donor ID=ENCDO821TDF	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching	post synchronization time=48	post synchronization time units=hour
SRX23747342	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	6022501,99.5,16.2,303	GSM8108365: Control ChIP-seq from whole organism (ENCLB227IRC); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS385SLU	sample type=whole organisms	tissue=whole organism	sex=not collected	dev_stage=late embryonic	age=3.5 hour	donor ID=ENCDO867AOP	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=egg bleaching
SRX23747343	ce10	Unclassified	Unclassified	Adult	Young adult	NA	8524787,98.0,12.3,2491	GSM8108366: TF ChIP-seq from whole organism (ENCLB390UEJ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS948QAU	sample type=whole organisms	tissue=whole organism	sex=not collected	dev_stage=young adult	age=65 hour	donor ID=ENCDO719XCM	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747344	ce10	Unclassified	Unclassified	Adult	Young adult	NA	8436277,79.0,29.9,2310	GSM8108367: TF ChIP-seq from whole organism (ENCLB617DNY); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS824IFL	sample type=whole organisms	tissue=whole organism	sex=not collected	dev_stage=young adult	age=65 hour	donor ID=ENCDO719XCM	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747347	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	8243027,92.2,14.0,683	GSM8108370: TF ChIP-seq from whole organism (ENCLB464NNZ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS152YAI	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=late embryonic	age=unknown	donor ID=ENCDO559WKC	lab=Michael Snyder, Stanford	source=CGC
SRX23747348	ce10	Unclassified	Unclassified	Embryo	Late embryo	NA	7203889,90.6,15.9,666	GSM8108371: TF ChIP-seq from whole organism (ENCLB210OZH); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS254EPW	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=late embryonic	age=unknown	donor ID=ENCDO559WKC	lab=Michael Snyder, Stanford	source=CGC
SRX23747350	ce10	Unclassified	Unclassified	Embryo	Mixed embryo	NA	9977048,98.4,9.7,731	GSM8108373: TF ChIP-seq from whole organism (ENCLB598WSF); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS307YXH	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to TBX-8.	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=mixed stage (embryonic)	age=2.5 hour	donor ID=ENCDO719ZTH	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=egg bleaching
SRX23747351	ce10	Unclassified	Unclassified	Embryo	Mixed embryo	NA	11317023,98.2,10.6,735	GSM8108374: TF ChIP-seq from whole organism (ENCLB974CDJ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS464TCX	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to TBX-8.	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=mixed stage (embryonic)	age=2.5 hour	donor ID=ENCDO719ZTH	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=egg bleaching
SRX23747358	ce10	Unclassified	Unclassified	Adult	Young adult	NA	10881466,73.8,22.4,684	GSM8108381: TF ChIP-seq from whole organism (ENCLB249QEY); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS517IFM	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to REC-8	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=young adult	age=unknown	donor ID=ENCDO412BQA	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching	post synchronization time=48	post synchronization time units=hour
SRX23747359	ce10	Unclassified	Unclassified	Adult	Young adult	NA	12067543,85.5,25.7,689	GSM8108382: TF ChIP-seq from whole organism (ENCLB807QIX); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS300NJX	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to REC-8	sample type=whole organisms	tissue=whole organism	sex=hermaphrodite	dev_stage=young adult	age=unknown	donor ID=ENCDO412BQA	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching	post synchronization time=48	post synchronization time units=hour
SRX23747364	ce10	Unclassified	Unclassified	Adult	Young adult	NA	57634967,99.2,20.9,0	GSM8108387: Control ChIP-seq from whole organism (ENCLB107BIV); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS956FZJ	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to ATHP-1	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=young adult	age=unknown	donor ID=ENCDO677SGS	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching	post synchronization time=64	post synchronization time units=hour
SRX23747368	ce10	Unclassified	Unclassified	Larvae	L4	NA	15721893,97.3,15.8,6260	GSM8108391: TF ChIP-seq from whole organism (ENCLB830SJO); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS986WRP	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to HLH-11.	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L4 larva	age=53 hour	donor ID=ENCDO833KVF	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747369	ce10	Unclassified	Unclassified	Larvae	L4	NA	11297498,95.8,14.0,6593	GSM8108392: TF ChIP-seq from whole organism (ENCLB403ZAO); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS166EMA	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to HLH-11.	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L4 larva	age=53 hour	donor ID=ENCDO833KVF	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747373	ce10	Unclassified	Unclassified	Larvae	L4	NA	16290930,86.8,9.4,469	GSM8108396: Control ChIP-seq from whole organism (ENCLB970GBX); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS310AHP	sample type=whole organisms	tissue=whole organism	sex=not collected	dev_stage=L4 larva	age=48 hour	donor ID=ENCDO661JEH	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747380	ce10	Unclassified	Unclassified	Larvae	L3	NA	9799009,65.3,8.7,616	GSM8108403: TF ChIP-seq from whole organism (ENCLB401JOY); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS813ONM	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L3 larva	age=unknown	donor ID=ENCDO705PPA	lab=Michael Snyder, Stanford	source=CGC
SRX23747381	ce10	Unclassified	Unclassified	Larvae	L3	NA	2314232,75.3,3.6,243	GSM8108404: TF ChIP-seq from whole organism (ENCLB807PWM); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS135QPT	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L3 larva	age=unknown	donor ID=ENCDO705PPA	lab=Michael Snyder, Stanford	source=CGC
SRX23747382	ce10	Unclassified	Unclassified	Larvae	L3	NA	3189324,84.2,4.0,341	GSM8108405: TF ChIP-seq from whole organism (ENCLB504AXA); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS173LIC	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to SEA-2	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L3 larva	age=unknown	donor ID=ENCDO705PPA	lab=Michael Snyder, Stanford	source=Michael Snyder
SRX23747383	ce10	Unclassified	Unclassified	Larvae	L3	NA	3783726,86.7,5.6,437	GSM8108406: TF ChIP-seq from whole organism (ENCLB264XGZ); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS089YMF	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to SEA-2	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L3 larva	age=unknown	donor ID=ENCDO705PPA	lab=Michael Snyder, Stanford	source=Michael Snyder
SRX23747384	ce10	Unclassified	Unclassified	Larvae	L4	NA	14743926,93.6,10.7,696	GSM8108407: Control ChIP-seq from whole organism (ENCLB063IEX); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS224OFZ	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to MXL-3.	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L4 larva	age=48 hour	donor ID=ENCDO152RWU	lab=Valerie Reinke, Yale	source=Valerie Reinke	worm synchronization stage=L1 larva starved after bleaching
SRX23747389	ce10	Unclassified	Unclassified	Larvae	L2	NA	7197043,92.1,13.4,5546	GSM8108412: TF ChIP-seq from whole organism (ENCLB502JQT); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS203CDD	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to C27D6.4	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L2 larva	age=unknown	donor ID=ENCDO067ZQI	lab=Michael Snyder, Stanford	source=Michael Snyder
SRX23747390	ce10	Unclassified	Unclassified	Larvae	L2	NA	6397291,94.7,14.6,5169	GSM8108413: TF ChIP-seq from whole organism (ENCLB004PMB); Caenorhabditis elegans; ChIP-Seq	collection date=not applicable	geographic location=not applicable	ENCODE accession=ENCBS396GFN	note=Transgenic C. elegans line, stably expressing a C-terminal GFP-FLAG tag fused to C27D6.4	sample type=whole organisms	tissue=whole organism	sex=pooled male and female	dev_stage=L2 larva	age=unknown	donor ID=ENCDO067ZQI	lab=Michael Snyder, Stanford	source=Michael Snyder
